estimate_id,work_id,prepared_date,technical_sanction_date,estimated_amount,contingency_pct,schedule_of_rates_year,technical_authority,synthetic_demo_data
EST-DEMO-009158,MPLAD-WRK-009158,2023-03-28,2023-05-02,229116.3,3.4,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-009159,MPLAD-WRK-009159,2024-03-13,2024-04-07,937691.38,3.1,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-009160,MPLAD-WRK-009160,2024-06-21,2024-07-22,727434.09,4.2,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009161,MPLAD-WRK-009161,2022-09-04,2022-10-30,2384748.81,4.8,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009162,MPLAD-WRK-009162,2023-08-05,2023-09-22,4349791.26,4.7,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-009163,MPLAD-WRK-009163,2024-12-26,2025-02-09,3161843.02,3.9,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009164,MPLAD-WRK-009164,2024-08-13,2024-09-27,4375325.73,3.8,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-009165,MPLAD-WRK-009165,2024-06-30,2024-07-21,2071824.64,2.7,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-009166,MPLAD-WRK-009166,2024-10-25,2024-12-18,383848.62,2.4,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009167,MPLAD-WRK-009167,2024-07-04,2024-08-05,1322082.53,2.1,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-009168,MPLAD-WRK-009168,2023-11-18,2023-12-17,248536.55,4.1,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009169,MPLAD-WRK-009169,2025-01-14,2025-02-06,1190328.69,2.8,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-009170,MPLAD-WRK-009170,2023-10-24,2023-12-16,3243216.37,3.1,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009171,MPLAD-WRK-009171,2024-05-04,2024-05-23,1576773.56,4.6,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-009172,MPLAD-WRK-009172,2025-01-25,2025-03-24,2104896.4,2.8,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-009173,MPLAD-WRK-009173,2023-02-07,2023-03-12,2984536.08,2.9,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-009174,MPLAD-WRK-009174,2023-02-12,2023-02-27,3615983.06,2.6,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-009175,MPLAD-WRK-009175,2022-08-15,2022-09-08,355977.08,3.5,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009176,MPLAD-WRK-009176,2024-08-31,2024-10-28,1653096.29,4.7,2023,Superintending Engineer (Cuttack Demo),True
EST-DEMO-009177,MPLAD-WRK-009177,2022-05-26,2022-07-06,2330253.44,4.2,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009178,MPLAD-WRK-009178,2024-05-01,2024-05-27,532906.34,2.3,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009179,MPLAD-WRK-009179,2024-06-10,2024-07-13,2429149.4,2.5,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-009180,MPLAD-WRK-009180,2023-01-15,2023-02-27,3636832.9,3.2,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009181,MPLAD-WRK-009181,2022-10-15,2022-10-31,3253241.72,4.5,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-009182,MPLAD-WRK-009182,2022-06-18,2022-08-03,1654104.89,3.2,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-009183,MPLAD-WRK-009183,2024-08-09,2024-09-26,1173044.28,2.2,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009184,MPLAD-WRK-009184,2024-06-05,2024-07-21,1407080.64,4.2,2023,Superintending Engineer (North 24 Parganas Demo),True
EST-DEMO-009185,MPLAD-WRK-009185,2023-11-22,2023-12-26,1876455.71,2.4,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-009186,MPLAD-WRK-009186,2024-07-19,2024-09-13,559702.1,3.0,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009187,MPLAD-WRK-009187,2023-09-20,2023-10-27,652931.03,3.5,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-009188,MPLAD-WRK-009188,2023-11-11,2023-12-06,1228285.37,2.2,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-009189,MPLAD-WRK-009189,2024-08-06,2024-09-28,925701.82,4.9,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-009190,MPLAD-WRK-009190,2023-06-08,2023-06-25,1826234.85,3.4,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-009191,MPLAD-WRK-009191,2023-10-11,2023-11-23,1702653.94,2.4,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-009192,MPLAD-WRK-009192,2022-05-12,2022-07-06,1581447.91,3.8,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009193,MPLAD-WRK-009193,2022-05-25,2022-06-20,1236822.84,3.0,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-009194,MPLAD-WRK-009194,2022-11-06,2022-12-29,1456592.36,4.5,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-009195,MPLAD-WRK-009195,2024-08-29,2024-10-17,949661.97,2.1,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-009196,MPLAD-WRK-009196,2024-12-09,2024-12-31,1044639.5,4.1,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-009197,MPLAD-WRK-009197,2022-11-03,2022-12-17,659981.13,4.8,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-009198,MPLAD-WRK-009198,2023-05-16,2023-05-31,1559163.18,4.7,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-009199,MPLAD-WRK-009199,2022-10-16,,1153177.54,4.5,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-009200,MPLAD-WRK-009200,2022-08-15,2022-09-27,1303484.15,3.8,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-009201,MPLAD-WRK-009201,2023-06-11,2023-07-23,1433574.02,4.4,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-009202,MPLAD-WRK-009202,2023-10-28,2023-12-14,1745834.06,3.9,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-009203,MPLAD-WRK-009203,2022-04-17,2022-05-22,1127077.13,3.4,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-009204,MPLAD-WRK-009204,2022-11-02,2022-11-22,3472618.89,2.2,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-009205,MPLAD-WRK-009205,2024-09-27,2024-10-12,584436.94,2.1,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009206,MPLAD-WRK-009206,2024-04-12,2024-05-02,855905.48,3.2,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-009207,MPLAD-WRK-009207,2023-11-23,2023-12-17,4341377.89,2.4,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009208,MPLAD-WRK-009208,2022-12-17,2023-01-22,483184.83,3.5,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-009209,MPLAD-WRK-009209,2023-04-06,2023-05-28,265979.05,2.3,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-009210,MPLAD-WRK-009210,2024-01-14,2024-02-18,1685076.31,4.6,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-009211,MPLAD-WRK-009211,2023-03-24,2023-04-17,2044328.35,4.8,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009212,MPLAD-WRK-009212,2023-12-23,2024-02-01,273470.02,2.9,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-009213,MPLAD-WRK-009213,2023-12-28,2024-02-09,3299340.55,2.8,2023,Superintending Engineer (North 24 Parganas Demo),True
EST-DEMO-009214,MPLAD-WRK-009214,2023-09-14,2023-10-02,1079914.85,4.6,2023,Superintending Engineer (Kamrup Metropolitan Demo),True
EST-DEMO-009215,MPLAD-WRK-009215,2024-08-10,2024-08-31,3083919.78,3.5,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-009216,MPLAD-WRK-009216,2022-09-10,2022-10-05,1541501.12,3.2,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-009217,MPLAD-WRK-009217,2023-04-03,2023-05-05,1721283.11,3.5,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-009218,MPLAD-WRK-009218,2024-02-28,2024-04-04,150000,2.3,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-009219,MPLAD-WRK-009219,2022-04-07,2022-05-05,1234753.45,4.2,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-009220,MPLAD-WRK-009220,2022-06-09,2022-07-02,343849.88,2.2,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-009221,MPLAD-WRK-009221,2023-08-21,2023-09-11,1397923.04,4.1,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-009222,MPLAD-WRK-009222,2023-07-16,2023-09-13,5936174.23,2.3,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-009223,MPLAD-WRK-009223,2022-11-17,2022-12-05,543474.07,2.5,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-009224,MPLAD-WRK-009224,2024-12-01,2025-01-02,4187962.27,3.3,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-009225,MPLAD-WRK-009225,2023-08-17,2023-09-04,2230903.85,4.2,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009226,MPLAD-WRK-009226,2024-11-04,2025-01-03,2290565.8,2.8,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-009227,MPLAD-WRK-009227,2023-07-25,2023-09-19,1025680.01,2.5,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-009228,MPLAD-WRK-009228,2023-11-03,2023-12-02,645081.77,2.4,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-009229,MPLAD-WRK-009229,2024-05-09,2024-06-19,1216333.78,3.9,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-009230,MPLAD-WRK-009230,2022-04-04,2022-05-22,1432809.88,3.7,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009231,MPLAD-WRK-009231,2024-04-10,2024-05-17,607555.69,3.0,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-009232,MPLAD-WRK-009232,2024-04-28,2024-06-06,2888362.44,4.7,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-009233,MPLAD-WRK-009233,2023-06-29,2023-08-24,362205.54,4.3,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-009234,MPLAD-WRK-009234,2023-08-24,2023-09-15,1341845.54,4.1,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-009235,MPLAD-WRK-009235,2023-01-11,2023-02-25,462353.64,4.6,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-009236,MPLAD-WRK-009236,2022-06-17,2022-08-13,1778004.33,5.0,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-009237,MPLAD-WRK-009237,2024-03-09,2024-03-30,968289.39,2.0,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-009238,MPLAD-WRK-009238,2024-06-21,2024-07-24,1828479.7,3.0,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-009239,MPLAD-WRK-009239,2022-08-29,2022-10-13,722302.18,3.1,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-009240,MPLAD-WRK-009240,2023-05-24,2023-06-15,320509.62,3.1,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-009241,MPLAD-WRK-009241,2024-04-02,2024-05-23,2906265.36,2.4,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-009242,MPLAD-WRK-009242,2024-02-26,2024-04-23,2401224.94,4.2,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-009243,MPLAD-WRK-009243,2024-03-03,2024-03-27,974690.75,4.8,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-009244,MPLAD-WRK-009244,2024-04-05,2024-04-22,1649609.56,4.3,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-009245,MPLAD-WRK-009245,2023-04-20,2023-05-29,2612561.16,2.9,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-009246,MPLAD-WRK-009246,2022-12-06,2023-02-04,1055846.42,2.1,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-009247,MPLAD-WRK-009247,2024-02-10,2024-03-06,1559585.88,3.8,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-009248,MPLAD-WRK-009248,2022-06-01,2022-06-25,906411.96,2.7,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-009249,MPLAD-WRK-009249,2023-10-23,2023-11-13,2092314.29,3.0,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-009250,MPLAD-WRK-009250,2022-12-14,2023-01-31,450719.76,3.4,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-009251,MPLAD-WRK-009251,2023-03-24,2023-05-04,2004244.67,3.3,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-009252,MPLAD-WRK-009252,2023-05-14,2023-07-09,1211948.32,2.2,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-009253,MPLAD-WRK-009253,2024-03-12,2024-03-29,2218162.06,4.8,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-009254,MPLAD-WRK-009254,2022-11-05,2022-11-24,384517.4,4.8,2023,Superintending Engineer (Chennai Demo),True
EST-DEMO-009255,MPLAD-WRK-009255,2023-02-05,2023-04-01,1369106.07,4.9,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-009256,MPLAD-WRK-009256,2023-12-18,2024-01-28,377261.04,3.9,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-009257,MPLAD-WRK-009257,2023-12-10,2024-02-04,2150392.7,2.2,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-009258,MPLAD-WRK-009258,2024-03-12,2024-04-26,511433.66,4.4,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-009259,MPLAD-WRK-009259,2024-05-09,2024-07-02,1800402.38,2.9,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-009260,MPLAD-WRK-009260,2023-04-07,2023-04-22,598183.99,3.3,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-009261,MPLAD-WRK-009261,2024-09-02,2024-10-28,627685.48,2.9,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009262,MPLAD-WRK-009262,2023-06-29,2023-08-02,674574.05,3.2,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009263,MPLAD-WRK-009263,2024-03-17,2024-04-15,2157938.39,4.4,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-009264,MPLAD-WRK-009264,2022-07-24,2022-09-20,2969073.58,4.4,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-009265,MPLAD-WRK-009265,2023-09-15,2023-10-07,2371725.1,4.6,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-009266,MPLAD-WRK-009266,2023-07-05,2023-08-10,633250.42,4.7,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-009267,MPLAD-WRK-009267,2023-12-28,2024-02-21,382138.69,4.1,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009268,MPLAD-WRK-009268,2023-02-10,2023-03-27,2189166.25,2.7,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-009269,MPLAD-WRK-009269,2022-08-07,2022-10-01,1081646.51,4.5,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009270,MPLAD-WRK-009270,2024-11-27,2025-01-06,1803118.87,3.5,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-009271,MPLAD-WRK-009271,2023-05-28,2023-07-03,706462.69,3.0,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-009272,MPLAD-WRK-009272,2022-10-19,2022-11-10,259092.92,2.9,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-009273,MPLAD-WRK-009273,2023-09-30,2023-11-11,1935193.55,2.9,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-009274,MPLAD-WRK-009274,2023-11-11,2024-01-04,1083780.35,2.4,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-009275,MPLAD-WRK-009275,2024-06-06,2024-06-27,1406394.21,4.2,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-009276,MPLAD-WRK-009276,2024-04-08,2024-05-25,2554024.49,2.6,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009277,MPLAD-WRK-009277,2022-11-27,2023-01-10,4417630.79,4.1,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-009278,MPLAD-WRK-009278,2025-01-29,2025-02-16,385879.54,4.1,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-009279,MPLAD-WRK-009279,2024-06-12,2024-07-14,214891.25,5.0,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-009280,MPLAD-WRK-009280,2022-06-20,2022-08-06,603246.14,3.4,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-009281,MPLAD-WRK-009281,2022-10-29,2022-11-24,1131044.99,3.8,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-009282,MPLAD-WRK-009282,2023-12-06,2024-02-01,2071629.79,4.2,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009283,MPLAD-WRK-009283,2024-05-28,2024-07-03,428772.68,2.4,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-009284,MPLAD-WRK-009284,2024-08-04,2024-09-05,2125014.14,3.4,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-009285,MPLAD-WRK-009285,2023-11-13,2024-01-09,388241.26,2.2,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-009286,MPLAD-WRK-009286,2025-01-27,2025-03-11,558153.12,4.1,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-009287,MPLAD-WRK-009287,2022-10-15,2022-11-04,964049.96,2.8,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-009288,MPLAD-WRK-009288,2024-01-03,2024-02-14,252724.16,3.6,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-009289,MPLAD-WRK-009289,2024-07-27,2024-09-07,556191.01,3.6,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-009290,MPLAD-WRK-009290,2023-07-01,2023-08-24,762853.47,4.7,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-009291,MPLAD-WRK-009291,2023-05-01,2023-05-18,2573572.85,4.4,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-009292,MPLAD-WRK-009292,2023-12-05,2024-01-31,4097780.79,4.9,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-009293,MPLAD-WRK-009293,2024-04-13,2024-06-08,722072.49,4.6,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-009294,MPLAD-WRK-009294,2022-05-05,2022-05-26,596299.86,3.9,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-009295,MPLAD-WRK-009295,2024-12-13,2025-01-09,726869.0,2.3,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-009296,MPLAD-WRK-009296,2023-09-08,2023-09-27,1732566.6,2.2,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-009297,MPLAD-WRK-009297,2025-01-31,2025-03-08,1701384.23,2.4,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-009298,MPLAD-WRK-009298,2023-04-04,2023-04-22,1133609.95,3.1,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-009299,MPLAD-WRK-009299,2023-02-14,2023-04-01,785784.57,3.6,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-009300,MPLAD-WRK-009300,2024-10-31,2024-12-27,1415786.12,2.9,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-009301,MPLAD-WRK-009301,2023-02-02,2023-03-02,1236827.75,3.7,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-009302,MPLAD-WRK-009302,2024-10-31,2024-12-09,648874.57,2.1,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009303,MPLAD-WRK-009303,2024-02-28,2024-03-27,2477049.9,4.8,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009304,MPLAD-WRK-009304,2024-06-08,2024-07-27,193223.46,3.2,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-009305,MPLAD-WRK-009305,2022-11-10,2022-12-05,787125.67,4.6,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009306,MPLAD-WRK-009306,2024-10-12,2024-11-27,1992237.89,2.7,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-009307,MPLAD-WRK-009307,2024-07-05,2024-07-27,564588.15,2.9,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009308,MPLAD-WRK-009308,2025-01-02,2025-02-04,1072257.25,2.3,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-009309,MPLAD-WRK-009309,2022-06-26,2022-08-11,1619591.66,4.5,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009310,MPLAD-WRK-009310,2023-04-01,2023-05-24,594333.91,5.0,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-009311,MPLAD-WRK-009311,2023-08-29,2023-10-27,1177820.36,4.3,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-009312,MPLAD-WRK-009312,2022-07-27,2022-09-13,533172.34,4.7,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-009313,MPLAD-WRK-009313,2023-11-13,2023-12-10,1934376.15,2.9,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-009314,MPLAD-WRK-009314,2024-11-23,2024-12-31,1330040.92,2.5,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-009315,MPLAD-WRK-009315,2022-05-29,2022-07-02,1291811.97,2.4,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-009316,MPLAD-WRK-009316,2022-06-03,2022-07-13,2198657.82,3.2,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-009317,MPLAD-WRK-009317,2024-10-01,2024-11-05,1834208.15,2.2,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-009318,MPLAD-WRK-009318,2023-02-21,2023-03-18,2911883.13,4.0,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-009319,MPLAD-WRK-009319,2024-04-29,2024-06-13,1677879.45,3.1,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-009320,MPLAD-WRK-009320,2023-12-22,2024-01-11,1040757.17,2.7,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-009321,MPLAD-WRK-009321,2023-12-07,2024-01-10,1334586.53,4.7,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-009322,MPLAD-WRK-009322,2023-09-13,2023-09-30,3346265.39,4.1,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009323,MPLAD-WRK-009323,2023-07-18,2023-09-13,869536.86,3.3,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-009324,MPLAD-WRK-009324,2024-06-30,,3985492.88,3.3,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-009325,MPLAD-WRK-009325,2022-11-17,2022-12-15,2121726.98,2.4,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-009326,MPLAD-WRK-009326,2024-08-20,2024-10-09,783629.17,3.0,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-009327,MPLAD-WRK-009327,2022-08-15,2022-09-27,773588.11,3.1,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-009328,MPLAD-WRK-009328,2023-08-21,2023-10-16,569255.05,2.5,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-009329,MPLAD-WRK-009329,2022-05-27,2022-06-21,1572499.57,3.7,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-009330,MPLAD-WRK-009330,2023-08-19,2023-09-21,1259028.52,2.7,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-009331,MPLAD-WRK-009331,2022-11-09,2022-12-07,3011235.19,2.3,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-009332,MPLAD-WRK-009332,2023-01-19,2023-02-07,598604.08,3.3,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-009333,MPLAD-WRK-009333,2024-02-16,2024-03-04,358634.69,4.9,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-009334,MPLAD-WRK-009334,2024-11-06,,5278378.95,4.2,2023,Superintending Engineer (Salem Demo),True
