update_id,work_id,update_date,physical_progress_pct,stage_name,expenditure_to_date,reported_by_designation,remarks,geo_tagged_photo_ref,synthetic_demo_data
UPD-DEMO-0038347,MPLAD-WRK-009071,2024-06-06,70.5,Testing & Commissioning,474939.56,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 70.5%.,photos/synth_work_MPLAD-WRK-009071_stage_5.jpg,True
UPD-DEMO-0038348,MPLAD-WRK-009073,2024-07-28,19.7,Planning & Mobilization,161299.69,Junior Engineer (Kozhikode Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 19.7%.,photos/synth_work_MPLAD-WRK-009073_stage_1.jpg,True
UPD-DEMO-0038349,MPLAD-WRK-009073,2024-08-23,36.8,Excavation & Foundation,322599.38,Junior Engineer (Kozhikode Rural Development Agency (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 36.8%.,photos/synth_work_MPLAD-WRK-009073_stage_2.jpg,True
UPD-DEMO-0038350,MPLAD-WRK-009073,2024-09-28,57.8,Structural Construction,483899.06,Junior Engineer (Kozhikode Rural Development Agency (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 57.8%.,photos/synth_work_MPLAD-WRK-009073_stage_3.jpg,True
UPD-DEMO-0038351,MPLAD-WRK-009073,2024-11-05,79.1,Finishing & Installations,645198.75,Junior Engineer (Kozhikode Rural Development Agency (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 79.1%.,photos/synth_work_MPLAD-WRK-009073_stage_4.jpg,True
UPD-DEMO-0038352,MPLAD-WRK-009073,2024-12-15,100.0,Testing & Commissioning,806498.44,Junior Engineer (Kozhikode Rural Development Agency (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009073_stage_5.jpg,True
UPD-DEMO-0038353,MPLAD-WRK-009074,2023-04-23,18.4,Planning & Mobilization,287482.95,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 18.4%.,photos/synth_work_MPLAD-WRK-009074_stage_1.jpg,True
UPD-DEMO-0038354,MPLAD-WRK-009074,2023-05-23,37.9,Excavation & Foundation,574965.89,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 37.9%.,photos/synth_work_MPLAD-WRK-009074_stage_2.jpg,True
UPD-DEMO-0038355,MPLAD-WRK-009074,2023-06-28,57.3,Structural Construction,862448.84,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 57.3%.,photos/synth_work_MPLAD-WRK-009074_stage_3.jpg,True
UPD-DEMO-0038356,MPLAD-WRK-009074,2023-08-11,74.6,Finishing & Installations,1149931.78,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 74.6%.,photos/synth_work_MPLAD-WRK-009074_stage_4.jpg,True
UPD-DEMO-0038357,MPLAD-WRK-009074,2023-09-14,100.0,Testing & Commissioning,1437414.73,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009074_stage_5.jpg,True
UPD-DEMO-0038358,MPLAD-WRK-009075,2023-07-31,24.6,Planning & Mobilization,298112.3,Junior Engineer (Udaipur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 24.6%.,photos/synth_work_MPLAD-WRK-009075_stage_1.jpg,True
UPD-DEMO-0038359,MPLAD-WRK-009075,2023-09-03,51.6,Excavation & Foundation,596224.6,Junior Engineer (Udaipur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 51.6%.,photos/synth_work_MPLAD-WRK-009075_stage_2.jpg,True
UPD-DEMO-0038360,MPLAD-WRK-009075,2023-10-06,68.3,Structural Construction,894336.91,Junior Engineer (Udaipur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 68.3%.,photos/synth_work_MPLAD-WRK-009075_stage_3.jpg,True
UPD-DEMO-0038361,MPLAD-WRK-009075,2023-11-11,100.0,Finishing & Installations,1192449.21,Junior Engineer (Udaipur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009075_stage_4.jpg,True
UPD-DEMO-0038362,MPLAD-WRK-009076,2024-01-04,13.1,Planning & Mobilization,405587.04,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 13.1%.,photos/synth_work_MPLAD-WRK-009076_stage_1.jpg,True
UPD-DEMO-0038363,MPLAD-WRK-009076,2024-02-06,29.1,Excavation & Foundation,811174.08,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 29.1%.,photos/synth_work_MPLAD-WRK-009076_stage_2.jpg,True
UPD-DEMO-0038364,MPLAD-WRK-009076,2024-03-09,38.9,Structural Construction,1216761.12,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 38.9%.,photos/synth_work_MPLAD-WRK-009076_stage_3.jpg,True
UPD-DEMO-0038365,MPLAD-WRK-009076,2024-04-11,52.1,Finishing & Installations,1622348.17,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 52.1%.,photos/synth_work_MPLAD-WRK-009076_stage_4.jpg,True
UPD-DEMO-0038366,MPLAD-WRK-009076,2024-05-13,66.0,Testing & Commissioning,2027935.21,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 66.0%.,photos/synth_work_MPLAD-WRK-009076_stage_5.jpg,True
UPD-DEMO-0038367,MPLAD-WRK-009076,2024-06-19,80.0,Final Handover,2433522.25,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 80.0%.,photos/synth_work_MPLAD-WRK-009076_stage_6.jpg,True
UPD-DEMO-0038368,MPLAD-WRK-009076,2024-07-22,100.0,Final Handover,2839109.29,Junior Engineer (Kamrup Metropolitan Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009076_stage_7.jpg,True
UPD-DEMO-0038369,MPLAD-WRK-009077,2023-11-08,0.0,Planning & Mobilization,0.0,Junior Engineer (Dibrugarh State Renewable Energy Development Corp (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0038370,MPLAD-WRK-009078,2023-01-10,13.9,Planning & Mobilization,84550.64,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 13.9%.,photos/synth_work_MPLAD-WRK-009078_stage_1.jpg,True
UPD-DEMO-0038371,MPLAD-WRK-009078,2023-02-17,21.6,Excavation & Foundation,169101.27,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 26.5%.,photos/synth_work_MPLAD-WRK-009078_stage_2.jpg,True
UPD-DEMO-0038372,MPLAD-WRK-009078,2023-03-28,21.6,Structural Construction,253651.91,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 42.9%.,photos/synth_work_MPLAD-WRK-009078_stage_3.jpg,True
UPD-DEMO-0038373,MPLAD-WRK-009078,2023-04-28,21.6,Finishing & Installations,338202.55,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 57.9%.,photos/synth_work_MPLAD-WRK-009078_stage_4.jpg,True
UPD-DEMO-0038374,MPLAD-WRK-009078,2023-05-29,21.6,Testing & Commissioning,422753.19,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 70.8%.,photos/synth_work_MPLAD-WRK-009078_stage_5.jpg,True
UPD-DEMO-0038375,MPLAD-WRK-009078,2023-07-03,21.6,Final Handover,476733.83,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 78.1%.,photos/synth_work_MPLAD-WRK-009078_stage_6.jpg,True
UPD-DEMO-0038376,MPLAD-WRK-009078,2023-08-16,21.6,Final Handover,476733.83,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009078_stage_7.jpg,True
UPD-DEMO-0038377,MPLAD-WRK-009079,2024-12-25,10.1,Planning & Mobilization,139848.24,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 10.1%.,photos/synth_work_MPLAD-WRK-009079_stage_1.jpg,True
UPD-DEMO-0038378,MPLAD-WRK-009079,2025-01-31,19.5,Excavation & Foundation,279696.48,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 19.5%.,photos/synth_work_MPLAD-WRK-009079_stage_2.jpg,True
UPD-DEMO-0038379,MPLAD-WRK-009079,2025-03-03,27.1,Structural Construction,419544.72,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 27.1%.,photos/synth_work_MPLAD-WRK-009079_stage_3.jpg,True
UPD-DEMO-0038380,MPLAD-WRK-009079,2025-04-09,39.3,Finishing & Installations,559392.95,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 39.3%.,photos/synth_work_MPLAD-WRK-009079_stage_4.jpg,True
UPD-DEMO-0038381,MPLAD-WRK-009079,2025-05-10,48.2,Testing & Commissioning,699241.19,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 48.2%.,photos/synth_work_MPLAD-WRK-009079_stage_5.jpg,True
UPD-DEMO-0038382,MPLAD-WRK-009079,2025-06-15,59.9,Final Handover,839089.43,Junior Engineer (Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 59.9%.,photos/synth_work_MPLAD-WRK-009079_stage_6.jpg,True
UPD-DEMO-0038383,MPLAD-WRK-009080,2024-03-10,23.1,Planning & Mobilization,134306.8,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 23.1%.,photos/synth_work_MPLAD-WRK-009080_stage_1.jpg,True
UPD-DEMO-0038384,MPLAD-WRK-009080,2024-04-17,50.3,Excavation & Foundation,268613.59,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 50.3%.,photos/synth_work_MPLAD-WRK-009080_stage_2.jpg,True
UPD-DEMO-0038385,MPLAD-WRK-009080,2024-05-22,77.5,Structural Construction,402920.39,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 77.5%.,photos/synth_work_MPLAD-WRK-009080_stage_3.jpg,True
UPD-DEMO-0038386,MPLAD-WRK-009080,2024-05-02,45.7,Finishing & Installations,537227.18,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Work stalled due to administrative and contractor site delays (Demo flag).,photos/synth_work_MPLAD-WRK-009080_stage_4.jpg,True
UPD-DEMO-0038387,MPLAD-WRK-009081,2023-04-08,17.4,Planning & Mobilization,703744.04,Junior Engineer (Indore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 17.4%.,photos/synth_work_MPLAD-WRK-009081_stage_1.jpg,True
UPD-DEMO-0038388,MPLAD-WRK-009081,2023-05-15,18.2,Excavation & Foundation,1407488.07,Junior Engineer (Indore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 32.8%.,photos/synth_work_MPLAD-WRK-009081_stage_2.jpg,True
UPD-DEMO-0038389,MPLAD-WRK-009081,2023-06-14,18.2,Structural Construction,2111232.11,Junior Engineer (Indore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 51.0%.,photos/synth_work_MPLAD-WRK-009081_stage_3.jpg,True
UPD-DEMO-0038390,MPLAD-WRK-009081,2023-07-20,18.2,Finishing & Installations,2814976.14,Junior Engineer (Indore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 62.0%.,photos/synth_work_MPLAD-WRK-009081_stage_4.jpg,True
UPD-DEMO-0038391,MPLAD-WRK-009081,2023-08-22,18.2,Testing & Commissioning,3518720.18,Junior Engineer (Indore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Testing & Commissioning' executed. Physical progress at 85.0%.,photos/synth_work_MPLAD-WRK-009081_stage_5.jpg,True
UPD-DEMO-0038392,MPLAD-WRK-009082,2025-04-01,16.9,Planning & Mobilization,276928.81,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 16.9%.,photos/synth_work_MPLAD-WRK-009082_stage_1.jpg,True
UPD-DEMO-0038393,MPLAD-WRK-009082,2025-05-02,33.0,Excavation & Foundation,553857.63,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 33.0%.,photos/synth_work_MPLAD-WRK-009082_stage_2.jpg,True
UPD-DEMO-0038394,MPLAD-WRK-009082,2025-06-09,46.4,Structural Construction,830786.44,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 46.4%.,photos/synth_work_MPLAD-WRK-009082_stage_3.jpg,True
UPD-DEMO-0038395,MPLAD-WRK-009082,2025-07-11,64.2,Finishing & Installations,1107715.25,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 64.2%.,photos/synth_work_MPLAD-WRK-009082_stage_4.jpg,True
UPD-DEMO-0038396,MPLAD-WRK-009082,2025-08-20,81.4,Testing & Commissioning,1384644.07,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 81.4%.,photos/synth_work_MPLAD-WRK-009082_stage_5.jpg,True
UPD-DEMO-0038397,MPLAD-WRK-009082,2025-09-28,100.0,Final Handover,1661572.88,Junior Engineer (Rajkot State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009082_stage_6.jpg,True
UPD-DEMO-0038398,MPLAD-WRK-009084,2023-12-13,9.8,Planning & Mobilization,175729.9,Junior Engineer (Vadodara State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 9.8%.,photos/synth_work_MPLAD-WRK-009084_stage_1.jpg,True
UPD-DEMO-0038399,MPLAD-WRK-009084,2024-01-22,21.4,Excavation & Foundation,351459.81,Junior Engineer (Vadodara State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 21.4%.,photos/synth_work_MPLAD-WRK-009084_stage_2.jpg,True
UPD-DEMO-0038400,MPLAD-WRK-009084,2024-02-26,29.0,Structural Construction,527189.71,Junior Engineer (Vadodara State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 29.0%.,photos/synth_work_MPLAD-WRK-009084_stage_3.jpg,True
UPD-DEMO-0038401,MPLAD-WRK-009084,2024-03-25,38.8,Finishing & Installations,702919.62,Junior Engineer (Vadodara State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 38.8%.,photos/synth_work_MPLAD-WRK-009084_stage_4.jpg,True
UPD-DEMO-0038402,MPLAD-WRK-009084,2024-05-05,53.1,Testing & Commissioning,878649.52,Junior Engineer (Vadodara State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 53.1%.,photos/synth_work_MPLAD-WRK-009084_stage_5.jpg,True
UPD-DEMO-0038403,MPLAD-WRK-009085,2024-12-16,17.1,Planning & Mobilization,222929.36,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 17.1%.,photos/synth_work_MPLAD-WRK-009085_stage_1.jpg,True
UPD-DEMO-0038404,MPLAD-WRK-009085,2025-01-19,32.4,Excavation & Foundation,445858.73,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 32.4%.,photos/synth_work_MPLAD-WRK-009085_stage_2.jpg,True
UPD-DEMO-0038405,MPLAD-WRK-009085,2025-02-24,48.8,Structural Construction,668788.09,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 48.8%.,photos/synth_work_MPLAD-WRK-009085_stage_3.jpg,True
UPD-DEMO-0038406,MPLAD-WRK-009085,2025-04-02,68.3,Finishing & Installations,891717.46,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 68.3%.,photos/synth_work_MPLAD-WRK-009085_stage_4.jpg,True
UPD-DEMO-0038407,MPLAD-WRK-009085,2025-05-07,77.3,Testing & Commissioning,1114646.82,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 77.3%.,photos/synth_work_MPLAD-WRK-009085_stage_5.jpg,True
UPD-DEMO-0038408,MPLAD-WRK-009085,2025-06-17,100.0,Final Handover,1337576.19,Junior Engineer (Varanasi State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009085_stage_6.jpg,True
UPD-DEMO-0038409,MPLAD-WRK-009086,2024-04-11,24.6,Planning & Mobilization,231834.56,Junior Engineer (Thane Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 24.6%.,photos/synth_work_MPLAD-WRK-009086_stage_1.jpg,True
UPD-DEMO-0038410,MPLAD-WRK-009086,2024-05-12,46.0,Excavation & Foundation,463669.12,Junior Engineer (Thane Public Works Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 46.0%.,photos/synth_work_MPLAD-WRK-009086_stage_2.jpg,True
UPD-DEMO-0038411,MPLAD-WRK-009086,2024-06-16,74.6,Structural Construction,695503.69,Junior Engineer (Thane Public Works Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 74.6%.,photos/synth_work_MPLAD-WRK-009086_stage_3.jpg,True
UPD-DEMO-0038412,MPLAD-WRK-009086,2024-07-24,100.0,Finishing & Installations,927338.25,Junior Engineer (Thane Public Works Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-009086_stage_4.jpg,True
UPD-DEMO-0038413,MPLAD-WRK-009087,2024-05-30,8.4,Planning & Mobilization,154018.29,Junior Engineer (Ahmedabad Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 8.4%.,photos/synth_work_MPLAD-WRK-009087_stage_1.jpg,True
UPD-DEMO-0038414,MPLAD-WRK-009087,2024-07-10,17.0,Excavation & Foundation,308036.58,Junior Engineer (Ahmedabad Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 17.0%.,photos/synth_work_MPLAD-WRK-009087_stage_2.jpg,True
