sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-007450,MPLAD-WRK-007682,MPLAD/LUD/2022/07450,2022-05-28,1477174.86,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-007451,MPLAD-WRK-007683,MPLAD/BHO/2024/07451,2024-11-24,472782.31,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007452,MPLAD-WRK-007684,MPLAD/DAK/2024/07452,2024-12-31,4240504.53,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007453,MPLAD-WRK-007685,MPLAD/COI/2022/07453,2022-08-19,1068733.1,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007454,MPLAD-WRK-007686,MPLAD/SUR/2024/07454,2024-02-19,968162.34,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007455,MPLAD-WRK-007687,MPLAD/AMR/2023/07455,2023-05-09,3374411.71,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007456,MPLAD-WRK-007688,MPLAD/CHE/2025/07456,2025-02-13,979948.77,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-007457,MPLAD-WRK-007689,MPLAD/ERN/2024/07457,2024-12-22,2284362.3,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-007458,MPLAD-WRK-007691,MPLAD/CUT/2024/07458,2024-10-17,1452499.51,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007459,MPLAD-WRK-007693,MPLAD/DAR/2023/07459,2023-10-27,1747481.52,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007460,MPLAD-WRK-007694,MPLAD/THI/2023/07460,2023-09-25,388824.97,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007461,MPLAD-WRK-007695,MPLAD/VAD/2024/07461,2024-11-03,3517144.73,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007462,MPLAD-WRK-007696,MPLAD/BEL/2024/07462,2024-05-05,595682.28,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007463,MPLAD-WRK-007697,MPLAD/BHO/2023/07463,2023-08-12,2079482.86,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007464,MPLAD-WRK-007698,MPLAD/KOT/2023/07464,2023-06-22,2449420.37,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007465,MPLAD-WRK-007699,MPLAD/HYD/2024/07465,2024-07-12,1885535.03,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007466,MPLAD-WRK-007700,MPLAD/DHA/2022/07466,2022-07-31,1345106.4,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007467,MPLAD-WRK-007701,MPLAD/DAK/2023/07467,2023-12-03,2283953.84,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007468,MPLAD-WRK-007702,MPLAD/DAR/2022/07468,2022-08-27,818715.17,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007469,MPLAD-WRK-007703,MPLAD/BEN/2023/07469,2023-02-11,2786388.47,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-007470,MPLAD-WRK-007705,MPLAD/NOR/2024/07470,2024-01-19,2663770.29,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-007471,MPLAD-WRK-007706,MPLAD/COI/2023/07471,2023-05-16,1871648.35,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007472,MPLAD-WRK-007707,MPLAD/THI/2024/07472,2024-05-05,2232260.57,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007473,MPLAD-WRK-007708,MPLAD/UDA/2022/07473,2022-08-08,1866966.04,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-007474,MPLAD-WRK-007709,MPLAD/ERN/2022/07474,2022-09-22,575258.27,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-007475,MPLAD-WRK-007710,MPLAD/HYD/2024/07475,2024-12-21,457023.48,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007476,MPLAD-WRK-007711,MPLAD/NAG/2025/07476,2025-01-16,1655788.67,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007477,MPLAD-WRK-007712,MPLAD/KOL/2025/07477,2025-01-03,1155481.8,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-007478,MPLAD-WRK-007713,MPLAD/SUR/2024/07478,2024-07-22,761496.2,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007479,MPLAD-WRK-007714,MPLAD/PUN/2024/07479,2024-01-25,1370531.63,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007480,MPLAD-WRK-007715,MPLAD/CUT/2022/07480,2022-08-12,1224472.32,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007481,MPLAD-WRK-007716,MPLAD/LUC/2022/07481,2022-08-22,862016.03,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007482,MPLAD-WRK-007717,MPLAD/KRI/2024/07482,2024-01-17,1846427.36,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-007483,MPLAD-WRK-007718,MPLAD/DHA/2023/07483,2023-07-20,627444.46,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007484,MPLAD-WRK-007719,MPLAD/GAY/2023/07484,2023-03-17,3719281.97,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007485,MPLAD-WRK-007720,MPLAD/THI/2022/07485,2022-05-29,520401.45,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007486,MPLAD-WRK-007721,MPLAD/DHA/2022/07486,2022-07-05,4231224.87,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007487,MPLAD-WRK-007722,MPLAD/JOD/2024/07487,2024-08-10,1564993.4,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007488,MPLAD-WRK-007723,MPLAD/DAK/2024/07488,2024-05-23,636337.8,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007489,MPLAD-WRK-007724,MPLAD/PRA/2022/07489,2022-12-21,2438752.11,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007490,MPLAD-WRK-007725,MPLAD/MUZ/2022/07490,2022-11-07,1409025.69,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-007491,MPLAD-WRK-007726,MPLAD/PUN/2022/07491,2022-11-02,1605818.32,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007492,MPLAD-WRK-007727,MPLAD/AUR/2023/07492,2023-04-10,1531851.8,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007493,MPLAD-WRK-007728,MPLAD/GAY/2023/07493,2023-01-30,1062095.72,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007494,MPLAD-WRK-007729,MPLAD/GAY/2023/07494,2023-10-07,4718963.62,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007495,MPLAD-WRK-007730,MPLAD/BHO/2024/07495,2024-12-24,1472869.62,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007496,MPLAD-WRK-007731,MPLAD/COI/2022/07496,2022-08-21,1208290.97,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007497,MPLAD-WRK-007732,MPLAD/SUR/2024/07497,2024-06-21,1341610.9,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007498,MPLAD-WRK-007733,MPLAD/JAI/2024/07498,2024-02-06,2299819.73,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-007499,MPLAD-WRK-007734,MPLAD/PRA/2024/07499,2024-06-08,1821849.83,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007500,MPLAD-WRK-007735,MPLAD/DAR/2023/07500,2023-03-22,887130.46,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007501,MPLAD-WRK-007736,MPLAD/VAR/2024/07501,2024-11-20,817333.35,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007502,MPLAD-WRK-007737,MPLAD/SUR/2022/07502,2022-12-27,2021440.39,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007503,MPLAD-WRK-007738,MPLAD/CHE/2025/07503,2025-02-21,3247968.95,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-007504,MPLAD-WRK-007739,MPLAD/BHO/2022/07504,2022-10-20,717935.35,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007505,MPLAD-WRK-007740,MPLAD/CUT/2023/07505,2023-06-19,1162451.98,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007506,MPLAD-WRK-007741,MPLAD/AUR/2024/07506,2024-12-19,1324893.53,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007507,MPLAD-WRK-007742,MPLAD/VAD/2022/07507,2022-07-16,885583.3,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007508,MPLAD-WRK-007743,MPLAD/DIB/2023/07508,2023-02-26,627898.07,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007509,MPLAD-WRK-007744,MPLAD/KHO/2022/07509,2022-09-18,1529184.23,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007510,MPLAD-WRK-007745,MPLAD/KAN/2024/07510,2024-10-07,862175.56,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007511,MPLAD-WRK-007746,MPLAD/MYS/2023/07511,2023-12-05,891128.78,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007512,MPLAD-WRK-007747,MPLAD/DHA/2023/07512,2023-02-22,539264.06,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007513,MPLAD-WRK-007748,MPLAD/DAR/2024/07513,2024-09-13,1776919.59,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007514,MPLAD-WRK-007749,MPLAD/GWA/2023/07514,2023-07-16,275826.86,50-50,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007515,MPLAD-WRK-007750,MPLAD/AJM/2025/07515,2025-01-28,874369.21,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-007516,MPLAD-WRK-007752,MPLAD/AGR/2023/07516,2023-03-18,671914.75,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-007517,MPLAD-WRK-007753,MPLAD/THA/2024/07517,2024-08-08,2151768.87,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-007518,MPLAD-WRK-007754,MPLAD/DAK/2023/07518,2023-02-26,459998.03,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007519,MPLAD-WRK-007755,MPLAD/GWA/2024/07519,2024-06-01,1314149.16,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007520,MPLAD-WRK-007756,MPLAD/KOL/2024/07520,2024-08-15,1110630.37,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-007521,MPLAD-WRK-007757,MPLAD/KRI/2024/07521,2024-11-15,2189968.46,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-007522,MPLAD-WRK-007758,MPLAD/DAK/2022/07522,2022-11-18,774013.12,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007523,MPLAD-WRK-007759,MPLAD/KHO/2022/07523,2022-07-14,2525548.03,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007524,MPLAD-WRK-007760,MPLAD/RAJ/2023/07524,2023-10-10,1588355.1,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-007525,MPLAD-WRK-007761,MPLAD/PAT/2023/07525,2023-09-01,318072.04,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007526,MPLAD-WRK-007762,MPLAD/GWA/2024/07526,2024-11-20,2595159.36,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007527,MPLAD-WRK-007763,MPLAD/CUT/2023/07527,2023-06-19,5893379.61,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007528,MPLAD-WRK-007764,MPLAD/MUZ/2023/07528,2023-09-03,2354160.44,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-007529,MPLAD-WRK-007765,MPLAD/CUT/2023/07529,2023-04-25,999294.46,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007530,MPLAD-WRK-007766,MPLAD/PAT/2024/07530,2024-11-16,1015425.31,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007531,MPLAD-WRK-007767,MPLAD/AGR/2022/07531,2022-11-22,1394300.53,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-007532,MPLAD-WRK-007768,MPLAD/VAR/2024/07532,2024-08-29,3319504.47,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007533,MPLAD-WRK-007769,MPLAD/KHO/2024/07533,2024-01-04,1889137.02,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007534,MPLAD-WRK-007770,MPLAD/SUR/2022/07534,2022-12-04,841823.59,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007535,MPLAD-WRK-007771,MPLAD/VAD/2023/07535,2023-01-07,376195.93,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007536,MPLAD-WRK-007772,MPLAD/KOT/2025/07536,2025-02-06,1350735.04,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007537,MPLAD-WRK-007774,MPLAD/KAN/2022/07537,2022-06-18,3198602.97,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007538,MPLAD-WRK-007775,MPLAD/SUR/2024/07538,2024-07-31,740123.02,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007539,MPLAD-WRK-007776,MPLAD/SUR/2024/07539,2024-03-10,2323571.7,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007540,MPLAD-WRK-007777,MPLAD/ERN/2024/07540,2024-09-24,1238997.67,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-007541,MPLAD-WRK-007779,MPLAD/MAD/2025/07541,2025-01-25,442965.1,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007542,MPLAD-WRK-007780,MPLAD/KOT/2024/07542,2024-09-28,535313.22,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007543,MPLAD-WRK-007781,MPLAD/VAD/2022/07543,2022-08-09,1888266.26,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007544,MPLAD-WRK-007782,MPLAD/MYS/2024/07544,2024-03-16,716196.1,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007545,MPLAD-WRK-007783,MPLAD/MYS/2023/07545,2023-10-10,4083187.52,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007546,MPLAD-WRK-007784,MPLAD/GAY/2023/07546,2023-05-25,650762.67,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007547,MPLAD-WRK-007785,MPLAD/BHO/2022/07547,2022-07-09,1914913.63,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007548,MPLAD-WRK-007786,MPLAD/IND/2022/07548,2022-10-17,2186521.13,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007549,MPLAD-WRK-007787,MPLAD/JOD/2022/07549,2022-08-21,671836.15,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007550,MPLAD-WRK-007788,MPLAD/AUR/2024/07550,2024-02-12,495858.4,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007551,MPLAD-WRK-007789,MPLAD/THI/2023/07551,2023-01-25,344514.29,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007552,MPLAD-WRK-007790,MPLAD/AMR/2023/07552,2023-11-10,1741738.3,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007553,MPLAD-WRK-007791,MPLAD/MYS/2024/07553,2024-01-24,1719156.6,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007554,MPLAD-WRK-007792,MPLAD/AUR/2023/07554,2023-03-16,415814.32,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007555,MPLAD-WRK-007793,MPLAD/PRA/2023/07555,2023-09-06,694482.19,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007556,MPLAD-WRK-007794,MPLAD/JOD/2023/07556,2023-06-17,1302960.9,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007557,MPLAD-WRK-007795,MPLAD/DAK/2022/07557,2022-04-23,1132374.08,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007558,MPLAD-WRK-007796,MPLAD/DAR/2023/07558,2023-08-20,1646183.84,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007559,MPLAD-WRK-007797,MPLAD/PAT/2022/07559,2022-11-11,1403062.89,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007560,MPLAD-WRK-007798,MPLAD/PRA/2024/07560,2024-10-25,1105571.12,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007561,MPLAD-WRK-007799,MPLAD/MAD/2024/07561,2024-04-27,2524472.84,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007562,MPLAD-WRK-007800,MPLAD/THI/2022/07562,2022-11-26,318957.53,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007563,MPLAD-WRK-007801,MPLAD/WAR/2023/07563,2023-02-07,1839571.13,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007564,MPLAD-WRK-007802,MPLAD/BEL/2024/07564,2024-06-30,1814198.17,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007565,MPLAD-WRK-007803,MPLAD/MYS/2024/07565,2024-02-05,1369454.31,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007566,MPLAD-WRK-007804,MPLAD/BEL/2024/07566,2024-09-01,1979882.22,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007567,MPLAD-WRK-007805,MPLAD/RAJ/2024/07567,2024-05-22,1414871.87,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-007568,MPLAD-WRK-007806,MPLAD/NAG/2025/07568,2025-01-15,3137194.44,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007569,MPLAD-WRK-007807,MPLAD/KOT/2023/07569,2023-06-29,1335860.88,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007570,MPLAD-WRK-007808,MPLAD/PUN/2024/07570,2024-02-12,1888079.72,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007571,MPLAD-WRK-007809,MPLAD/BHO/2023/07571,2023-11-04,466527.91,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007572,MPLAD-WRK-007810,MPLAD/WAR/2023/07572,2023-10-15,740866.34,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007573,MPLAD-WRK-007811,MPLAD/LUD/2024/07573,2024-11-11,1189165.93,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-007574,MPLAD-WRK-007812,MPLAD/MYS/2023/07574,2023-01-26,9658053.52,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007575,MPLAD-WRK-007813,MPLAD/VAD/2025/07575,2025-03-17,1108157.19,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007576,MPLAD-WRK-007814,MPLAD/BEN/2022/07576,2022-07-06,403747.81,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-007577,MPLAD-WRK-007815,MPLAD/AMR/2022/07577,2022-06-16,455673.33,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007578,MPLAD-WRK-007816,MPLAD/LUC/2023/07578,2023-07-05,1283627.24,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007579,MPLAD-WRK-007817,MPLAD/AJM/2022/07579,2022-10-27,1125278.7,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-007580,MPLAD-WRK-007818,MPLAD/BHO/2023/07580,2023-04-09,3490453.75,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007581,MPLAD-WRK-007819,MPLAD/HYD/2023/07581,2023-11-07,315558.06,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007582,MPLAD-WRK-007820,MPLAD/DAR/2023/07582,2023-08-19,2227969.04,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007583,MPLAD-WRK-007821,MPLAD/KOT/2022/07583,2022-09-06,1121511.05,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007584,MPLAD-WRK-007822,MPLAD/NOR/2024/07584,2024-09-01,1420715.7,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-007585,MPLAD-WRK-007823,MPLAD/WAR/2024/07585,2024-03-26,3180944.41,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007586,MPLAD-WRK-007824,MPLAD/AGR/2022/07586,2022-08-25,579530.36,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-007587,MPLAD-WRK-007825,MPLAD/JAI/2023/07587,2023-02-14,1145705.25,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-007588,MPLAD-WRK-007826,MPLAD/HYD/2024/07588,2024-03-29,2218697.55,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007589,MPLAD-WRK-007827,MPLAD/DHA/2024/07589,2024-01-13,1884347.96,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007590,MPLAD-WRK-007828,MPLAD/BHO/2024/07590,2024-03-03,3736277.59,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007591,MPLAD-WRK-007829,MPLAD/KAN/2022/07591,2022-08-27,4234172.84,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007592,MPLAD-WRK-007830,MPLAD/KAN/2024/07592,2024-05-28,908356.15,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007593,MPLAD-WRK-007831,MPLAD/KAM/2023/07593,2023-03-27,1205560.86,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007594,MPLAD-WRK-007832,MPLAD/BEL/2022/07594,2022-05-18,2275176.74,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007595,MPLAD-WRK-007833,MPLAD/SAL/2022/07595,2022-11-12,2361185.98,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-007596,MPLAD-WRK-007834,MPLAD/GAY/2023/07596,2023-05-31,1182229.51,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007597,MPLAD-WRK-007835,MPLAD/AUR/2024/07597,2024-08-01,1602134.92,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007598,MPLAD-WRK-007836,MPLAD/THA/2024/07598,2024-06-02,483260.49,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-007599,MPLAD-WRK-007837,MPLAD/IND/2023/07599,2023-01-09,1123573.38,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007600,MPLAD-WRK-007838,MPLAD/PUN/2022/07600,2022-12-30,1543765.79,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007601,MPLAD-WRK-007839,MPLAD/AGR/2022/07601,2022-09-10,2062806.46,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-007602,MPLAD-WRK-007840,MPLAD/TIR/2025/07602,2025-02-10,994850.8,50-50,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-007603,MPLAD-WRK-007841,MPLAD/AMR/2024/07603,2024-06-02,2305522.07,40-40-20,District Collector & Magistrate (Amritsar Demo),True
