sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-009012,MPLAD-WRK-009302,MPLAD/LUC/2024/09012,2024-02-01,2104197.01,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-009013,MPLAD-WRK-009303,MPLAD/VAR/2024/09013,2024-07-03,435252.75,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-009014,MPLAD-WRK-009304,MPLAD/LUD/2024/09014,2024-09-05,2024087.09,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-009015,MPLAD-WRK-009305,MPLAD/DIB/2024/09015,2024-01-09,382099.75,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009016,MPLAD-WRK-009306,MPLAD/IND/2025/09016,2025-03-11,547340.11,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-009017,MPLAD-WRK-009307,MPLAD/KOT/2022/09017,2022-11-04,920811.7,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-009018,MPLAD-WRK-009308,MPLAD/KAN/2024/09018,2024-02-14,245943.5,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009019,MPLAD-WRK-009309,MPLAD/KOT/2024/09019,2024-09-07,551610.19,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-009020,MPLAD-WRK-009310,MPLAD/KHO/2023/09020,2023-08-24,735226.54,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-009021,MPLAD-WRK-009311,MPLAD/IND/2023/09021,2023-05-18,2584351.32,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-009022,MPLAD-WRK-009312,MPLAD/TIR/2024/09022,2024-01-31,3952879.47,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-009023,MPLAD-WRK-009313,MPLAD/AHM/2024/09023,2024-06-08,713181.97,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-009024,MPLAD-WRK-009314,MPLAD/ERN/2022/09024,2022-05-26,576543.15,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-009025,MPLAD-WRK-009315,MPLAD/KOZ/2025/09025,2025-01-09,733979.61,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-009026,MPLAD-WRK-009316,MPLAD/KHO/2023/09026,2023-09-27,1723416.29,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-009027,MPLAD-WRK-009317,MPLAD/AJM/2025/09027,2025-03-08,1673542.76,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-009028,MPLAD-WRK-009318,MPLAD/HYD/2023/09028,2023-04-22,1125644.62,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-009029,MPLAD-WRK-009319,MPLAD/NAS/2023/09029,2023-04-01,747129.39,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-009030,MPLAD-WRK-009320,MPLAD/DAR/2024/09030,2024-12-27,1386250.53,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-009031,MPLAD-WRK-009321,MPLAD/DAR/2023/09031,2023-03-02,1180585.9,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-009032,MPLAD-WRK-009322,MPLAD/LUC/2024/09032,2024-12-09,616987.49,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-009033,MPLAD-WRK-009323,MPLAD/GWA/2024/09033,2024-03-27,2444195.3,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009034,MPLAD-WRK-009324,MPLAD/GAY/2024/09034,2024-07-27,187683.67,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-009035,MPLAD-WRK-009325,MPLAD/LUC/2022/09035,2022-12-05,764043.58,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-009036,MPLAD-WRK-009326,MPLAD/RAJ/2024/09036,2024-11-27,1916805.39,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009037,MPLAD-WRK-009327,MPLAD/MUZ/2024/09037,2024-07-27,540321.47,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-009038,MPLAD-WRK-009328,MPLAD/MAD/2025/09038,2025-02-04,1047136.61,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-009039,MPLAD-WRK-009329,MPLAD/AMR/2022/09039,2022-08-11,1591862.96,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-009040,MPLAD-WRK-009330,MPLAD/RAJ/2023/09040,2023-05-24,593539.79,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009041,MPLAD-WRK-009331,MPLAD/VAD/2023/09041,2023-10-27,1200653.5,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-009042,MPLAD-WRK-009332,MPLAD/MUZ/2022/09042,2022-09-13,532831.58,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-009043,MPLAD-WRK-009333,MPLAD/GAY/2023/09043,2023-12-10,1906196.99,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-009044,MPLAD-WRK-009334,MPLAD/MYS/2024/09044,2024-12-31,1308651.46,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-009045,MPLAD-WRK-009335,MPLAD/BEN/2022/09045,2022-07-02,1295428.13,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-009046,MPLAD-WRK-009336,MPLAD/SUR/2022/09046,2022-07-13,2144046.84,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-009047,MPLAD-WRK-009337,MPLAD/DHA/2024/09047,2024-11-05,1745500.62,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-009048,MPLAD-WRK-009338,MPLAD/VIS/2023/09048,2023-03-18,2959376.55,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-009049,MPLAD-WRK-009339,MPLAD/DIB/2024/09049,2024-06-13,1614376.57,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009050,MPLAD-WRK-009340,MPLAD/KAN/2024/09050,2024-01-11,998297.1,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009051,MPLAD-WRK-009341,MPLAD/KOZ/2024/09051,2024-01-10,1291014.53,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-009052,MPLAD-WRK-009342,MPLAD/GWA/2023/09052,2023-09-30,3341082.71,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009053,MPLAD-WRK-009343,MPLAD/LUD/2023/09053,2023-09-13,832808.14,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-009054,MPLAD-WRK-009345,MPLAD/AMR/2022/09054,2022-12-15,2060139.36,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-009055,MPLAD-WRK-009346,MPLAD/VIS/2024/09055,2024-10-09,795647.39,50-50,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-009056,MPLAD-WRK-009347,MPLAD/HYD/2022/09056,2022-09-27,788639.03,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-009057,MPLAD-WRK-009348,MPLAD/LUC/2023/09057,2023-10-16,547274.33,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-009058,MPLAD-WRK-009349,MPLAD/GWA/2022/09058,2022-06-21,1531988.83,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009059,MPLAD-WRK-009350,MPLAD/IND/2023/09059,2023-09-21,1202666.37,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-009060,MPLAD-WRK-009351,MPLAD/SAL/2022/09060,2022-12-07,2963510.42,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-009061,MPLAD-WRK-009352,MPLAD/DHA/2023/09061,2023-02-07,587028.47,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-009062,MPLAD-WRK-009353,MPLAD/VAD/2024/09062,2024-03-04,354281.92,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-009063,MPLAD-WRK-009355,MPLAD/LUD/2023/09063,2023-12-03,1059349.02,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-009064,MPLAD-WRK-009356,MPLAD/AUR/2022/09064,2022-07-14,3144795.14,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-009065,MPLAD-WRK-009357,MPLAD/RAJ/2022/09065,2022-09-29,2108518.43,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009066,MPLAD-WRK-009358,MPLAD/AJM/2022/09066,2022-07-23,791144.52,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-009067,MPLAD-WRK-009359,MPLAD/TIR/2023/09067,2023-03-12,2209262.14,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-009068,MPLAD-WRK-009360,MPLAD/HYD/2022/09068,2022-06-11,565037.5,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-009069,MPLAD-WRK-009361,MPLAD/KAN/2023/09069,2023-05-06,730719.19,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009070,MPLAD-WRK-009362,MPLAD/DAK/2024/09070,2024-03-13,851572.92,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-009071,MPLAD-WRK-009363,MPLAD/KAN/2024/09071,2024-02-25,1346163.24,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009072,MPLAD-WRK-009364,MPLAD/BEL/2023/09072,2023-01-17,1626887.17,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-009073,MPLAD-WRK-009365,MPLAD/KAN/2024/09073,2024-04-13,2680184.5,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009074,MPLAD-WRK-009366,MPLAD/BHO/2025/09074,2025-01-12,708562.77,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-009075,MPLAD-WRK-009367,MPLAD/KOT/2022/09075,2022-08-03,2370367.87,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-009076,MPLAD-WRK-009368,MPLAD/HYD/2023/09076,2023-12-24,2069171.7,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-009077,MPLAD-WRK-009369,MPLAD/KOT/2023/09077,2023-02-18,583217.67,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-009078,MPLAD-WRK-009370,MPLAD/COI/2024/09078,2024-01-28,246674.79,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-009079,MPLAD-WRK-009371,MPLAD/BEL/2024/09079,2024-12-29,665009.47,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-009080,MPLAD-WRK-009372,MPLAD/DIB/2023/09080,2023-06-27,330854.65,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009081,MPLAD-WRK-009373,MPLAD/AGR/2024/09081,2024-11-02,267103.8,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-009082,MPLAD-WRK-009374,MPLAD/THI/2023/09082,2023-11-10,1328651.7,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-009083,MPLAD-WRK-009375,MPLAD/AMR/2024/09083,2024-09-09,884340.88,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-009084,MPLAD-WRK-009376,MPLAD/RAJ/2024/09084,2024-04-05,2057501.1,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009085,MPLAD-WRK-009377,MPLAD/RAJ/2022/09085,2022-06-04,1015037.57,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009086,MPLAD-WRK-009378,MPLAD/THA/2023/09086,2023-05-08,893413.49,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-009087,MPLAD-WRK-009379,MPLAD/DAK/2023/09087,2023-03-06,2512294.85,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-009088,MPLAD-WRK-009381,MPLAD/COI/2022/09088,2022-05-26,995422.62,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-009089,MPLAD-WRK-009383,MPLAD/PRA/2022/09089,2022-06-18,375623.46,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-009090,MPLAD-WRK-009384,MPLAD/DIB/2024/09090,2024-06-29,1994632.29,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009091,MPLAD-WRK-009385,MPLAD/SAL/2024/09091,2024-02-29,876566.21,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-009092,MPLAD-WRK-009388,MPLAD/KAN/2024/09092,2024-08-05,748118.08,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009093,MPLAD-WRK-009389,MPLAD/RAJ/2024/09093,2024-02-20,984119.38,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009094,MPLAD-WRK-009390,MPLAD/WAR/2025/09094,2025-03-16,819164.41,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-009095,MPLAD-WRK-009391,MPLAD/CHE/2023/09095,2023-04-18,432548.56,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-009096,MPLAD-WRK-009392,MPLAD/BEL/2024/09096,2024-12-15,1720889.52,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-009097,MPLAD-WRK-009393,MPLAD/AGR/2024/09097,2024-08-07,647573.17,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-009098,MPLAD-WRK-009394,MPLAD/PUN/2024/09098,2024-08-06,947409.41,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-009099,MPLAD-WRK-009395,MPLAD/KAN/2024/09099,2024-05-28,2142762.98,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-009100,MPLAD-WRK-009396,MPLAD/MUZ/2023/09100,2023-01-03,1298010.13,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-009101,MPLAD-WRK-009397,MPLAD/VAR/2023/09101,2023-11-01,739364.36,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-009102,MPLAD-WRK-009398,MPLAD/TIR/2023/09102,2023-10-20,1575003.27,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-009103,MPLAD-WRK-009399,MPLAD/GWA/2022/09103,2022-06-03,1931348.77,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009104,MPLAD-WRK-009400,MPLAD/RAJ/2023/09104,2023-08-17,911473.44,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009105,MPLAD-WRK-009401,MPLAD/UDA/2025/09105,2025-02-16,1082514.52,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-009106,MPLAD-WRK-009402,MPLAD/DIB/2024/09106,2024-03-25,2319912.67,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009107,MPLAD-WRK-009403,MPLAD/KAM/2025/09107,2025-02-19,2459322.11,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-009108,MPLAD-WRK-009404,MPLAD/KHO/2024/09108,2024-08-28,1009492.43,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-009109,MPLAD-WRK-009405,MPLAD/THA/2023/09109,2023-07-14,2281253.46,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-009110,MPLAD-WRK-009406,MPLAD/MAD/2024/09110,2024-06-19,384119.24,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-009111,MPLAD-WRK-009407,MPLAD/AHM/2025/09111,2025-02-20,994269.22,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-009112,MPLAD-WRK-009408,MPLAD/ERN/2024/09112,2024-11-06,1978906.08,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-009113,MPLAD-WRK-009409,MPLAD/WAR/2024/09113,2024-10-05,1559086.66,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-009114,MPLAD-WRK-009410,MPLAD/THA/2023/09114,2023-09-08,2579719.22,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-009115,MPLAD-WRK-009411,MPLAD/JAI/2022/09115,2022-12-13,741579.13,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-009116,MPLAD-WRK-009412,MPLAD/SAL/2022/09116,2022-11-16,1363734.51,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-009117,MPLAD-WRK-009413,MPLAD/KHO/2024/09117,2024-02-24,1213939.29,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-009118,MPLAD-WRK-009414,MPLAD/PAT/2025/09118,2025-01-13,409507.24,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-009119,MPLAD-WRK-009415,MPLAD/KRI/2024/09119,2024-08-18,1599781.27,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-009120,MPLAD-WRK-009416,MPLAD/AJM/2024/09120,2024-08-03,2198787.67,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-009121,MPLAD-WRK-009417,MPLAD/JOD/2024/09121,2024-03-07,730446.07,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-009122,MPLAD-WRK-009418,MPLAD/VAR/2022/09122,2022-11-10,3436285.21,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-009123,MPLAD-WRK-009419,MPLAD/CUT/2023/09123,2023-02-07,1127638.61,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-009124,MPLAD-WRK-009420,MPLAD/DIB/2022/09124,2022-09-04,766372.7,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009125,MPLAD-WRK-009421,MPLAD/AGR/2024/09125,2024-05-06,1164865.09,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-009126,MPLAD-WRK-009422,MPLAD/DAR/2024/09126,2024-01-02,2072362.16,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-009127,MPLAD-WRK-009423,MPLAD/CHE/2023/09127,2023-09-10,2323948.42,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-009128,MPLAD-WRK-009424,MPLAD/WAR/2024/09128,2024-12-19,1584727.21,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-009129,MPLAD-WRK-009425,MPLAD/IND/2024/09129,2024-06-12,457167.76,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-009130,MPLAD-WRK-009426,MPLAD/DIB/2023/09130,2023-12-04,1515560.85,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009131,MPLAD-WRK-009427,MPLAD/UDA/2025/09131,2025-01-10,444605.75,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-009132,MPLAD-WRK-009428,MPLAD/GAY/2023/09132,2023-11-05,1464423.79,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-009133,MPLAD-WRK-009429,MPLAD/JAI/2024/09133,2024-06-08,2236173.6,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-009134,MPLAD-WRK-009430,MPLAD/BEN/2024/09134,2024-05-03,4890045.31,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-009135,MPLAD-WRK-009431,MPLAD/AGR/2023/09135,2023-06-17,546543.74,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-009136,MPLAD-WRK-009432,MPLAD/KAM/2023/09136,2023-12-15,2260590.08,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-009137,MPLAD-WRK-009433,MPLAD/GWA/2024/09137,2024-05-16,1103403.7,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009138,MPLAD-WRK-009434,MPLAD/AUR/2024/09138,2024-11-23,2177039.02,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-009139,MPLAD-WRK-009435,MPLAD/UDA/2023/09139,2023-04-12,1308868.72,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-009140,MPLAD-WRK-009436,MPLAD/BHO/2022/09140,2022-11-20,5686341.91,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-009141,MPLAD-WRK-009437,MPLAD/VAR/2023/09141,2023-10-15,906267.81,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-009142,MPLAD-WRK-009438,MPLAD/VAD/2024/09142,2024-08-17,3007651.34,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-009143,MPLAD-WRK-009439,MPLAD/VAR/2025/09143,2025-02-15,745566.15,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-009144,MPLAD-WRK-009440,MPLAD/GWA/2022/09144,2022-07-24,1511775.43,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-009145,MPLAD-WRK-009441,MPLAD/NOR/2023/09145,2023-10-31,1024440.75,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-009146,MPLAD-WRK-009442,MPLAD/PRA/2025/09146,2025-03-06,2234713.1,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-009147,MPLAD-WRK-009443,MPLAD/UDA/2022/09147,2022-08-25,372268.72,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-009148,MPLAD-WRK-009444,MPLAD/THI/2023/09148,2023-09-22,3359575.7,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-009149,MPLAD-WRK-009445,MPLAD/KOL/2022/09149,2022-09-15,2567373.85,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-009150,MPLAD-WRK-009446,MPLAD/THI/2024/09150,2024-05-12,2419458.67,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-009151,MPLAD-WRK-009447,MPLAD/CHE/2024/09151,2024-06-08,1495569.87,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-009152,MPLAD-WRK-009448,MPLAD/PRA/2024/09152,2024-01-15,2369835.23,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-009153,MPLAD-WRK-009449,MPLAD/MYS/2023/09153,2023-01-19,4965569.22,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-009154,MPLAD-WRK-009450,MPLAD/IND/2024/09154,2024-12-12,509567.45,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-009155,MPLAD-WRK-009451,MPLAD/KHO/2023/09155,2023-06-29,1784267.59,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-009156,MPLAD-WRK-009452,MPLAD/BEN/2022/09156,2022-09-08,1322771.21,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-009157,MPLAD-WRK-009453,MPLAD/AMR/2023/09157,2023-01-28,1726458.78,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-009158,MPLAD-WRK-009454,MPLAD/WAR/2022/09158,2022-07-14,2124487.97,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-009159,MPLAD-WRK-009455,MPLAD/THI/2023/09159,2023-12-20,3305008.73,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-009160,MPLAD-WRK-009456,MPLAD/DIB/2022/09160,2022-10-23,4140572.71,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-009161,MPLAD-WRK-009457,MPLAD/BEL/2024/09161,2024-07-04,1611599.44,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-009162,MPLAD-WRK-009458,MPLAD/PRA/2023/09162,2023-11-23,321281.29,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-009163,MPLAD-WRK-009459,MPLAD/JOD/2023/09163,2023-09-08,2123370.27,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-009164,MPLAD-WRK-009460,MPLAD/MAD/2024/09164,2024-08-25,1180962.41,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-009165,MPLAD-WRK-009461,MPLAD/COI/2023/09165,2023-11-25,1855498.49,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
