asset_id,work_id,asset_name,category,location_description,latitude,longitude,handover_date,custodian_department,maintenance_status,synthetic_demo_data
AST-DEMO-003956,MPLAD-WRK-008832,"Roads, Pathways & Bridges Asset - Widening and Bituminous Black-Topping of","Roads, Pathways & Bridges","Udaipur, Rajasthan",24.531947,73.766114,2023-03-28,Udaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003957,MPLAD-WRK-008833,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Dharwad, Karnataka",15.455225,74.932849,2024-09-01,Dharwad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003958,MPLAD-WRK-008834,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","Aurangabad, Maharashtra",19.918954,75.281779,2025-04-29,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003959,MPLAD-WRK-008835,Community Infrastructure & Halls Asset - Construction of Multi-Purpose Community ,Community Infrastructure & Halls,"Varanasi, Uttar Pradesh",25.370573,82.953155,2024-08-30,Varanasi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003960,MPLAD-WRK-008836,Renewable & Solar Energy Asset - Deployment of Solar Powered LED Street L,Renewable & Solar Energy,"Bhopal, Madhya Pradesh",23.232977,77.393093,2023-02-07,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003961,MPLAD-WRK-008837,Sports & Youth Development Asset - Construction of Multi-Sport Outdoor Gymn,Sports & Youth Development,"Kanpur Nagar, Uttar Pradesh",26.386449,80.34618,2024-04-05,Kanpur Nagar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003962,MPLAD-WRK-008838,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Aurangabad, Maharashtra",19.827533,75.393874,2023-11-20,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003963,MPLAD-WRK-008843,"Roads, Pathways & Bridges Asset - Construction of High-Level RCC Box Culve","Roads, Pathways & Bridges","Belagavi, Karnataka",15.805151,74.517972,2024-03-02,Belagavi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003964,MPLAD-WRK-008844,Education Infrastructure Asset - Installation of Rooftop Solar Energy Sys,Education Infrastructure,"Aurangabad, Maharashtra",19.894768,75.303903,2025-10-20,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003965,MPLAD-WRK-008849,Drinking Water Asset - Construction of Over-Head Water Storage ,Drinking Water,"Dakshina Kannada, Karnataka",12.976796,74.854031,2025-05-04,Dakshina Kannada Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003966,MPLAD-WRK-008853,Education Infrastructure Asset - Construction of Additional Smart Classro,Education Infrastructure,"Jodhpur, Rajasthan",26.229427,73.053057,2025-06-29,Jodhpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003967,MPLAD-WRK-008854,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"Nashik, Maharashtra",19.991453,73.776189,2023-07-25,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003968,MPLAD-WRK-008859,Irrigation & Flood Control Asset - Rehabilitation of Traditional Irrigation,Irrigation & Flood Control,"Kamrup Metropolitan, Assam",26.106953,91.808385,2024-07-04,Kamrup Metropolitan Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003969,MPLAD-WRK-008860,Renewable & Solar Energy Asset - Installation of Solar-Powered Cold Stora,Renewable & Solar Energy,"Cuttack, Odisha",20.536919,85.905735,2023-07-26,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003970,MPLAD-WRK-008861,Drinking Water Asset - Provision of Deep Borewell with Solar Su,Drinking Water,"Kamrup Metropolitan, Assam",26.130642,91.761701,2025-02-23,Kamrup Metropolitan Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003971,MPLAD-WRK-008863,Education Infrastructure Asset - Installation of Rooftop Solar Energy Sys,Education Infrastructure,"Chennai, Tamil Nadu",13.065234,80.31692,2023-08-05,Chennai Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003972,MPLAD-WRK-008866,"Roads, Pathways & Bridges Asset - Construction of High-Level RCC Box Culve","Roads, Pathways & Bridges","Muzaffarpur, Bihar",26.103339,85.415227,2025-09-22,Muzaffarpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003973,MPLAD-WRK-008869,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Jodhpur, Rajasthan",26.200532,73.097383,2024-04-15,Jodhpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003974,MPLAD-WRK-008870,Irrigation & Flood Control Asset - Rehabilitation of Traditional Irrigation,Irrigation & Flood Control,"Kota, Rajasthan",25.236174,75.844144,2024-08-25,Kota Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003975,MPLAD-WRK-008871,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Amritsar, Punjab",31.604392,74.812616,2024-06-11,Amritsar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003976,MPLAD-WRK-008872,Renewable & Solar Energy Asset - Installation of Solar-Powered Cold Stora,Renewable & Solar Energy,"Cuttack, Odisha",20.43038,85.889112,2023-07-15,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003977,MPLAD-WRK-008873,Drinking Water Asset - Provision of Deep Borewell with Solar Su,Drinking Water,"Tiruchirappalli, Tamil Nadu",10.790389,78.667892,2024-04-29,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003978,MPLAD-WRK-008877,Community Infrastructure & Halls Asset - Construction of Village Panchayat Sabha ,Community Infrastructure & Halls,"Thane, Maharashtra",19.143651,73.00893,2024-07-19,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003979,MPLAD-WRK-008878,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Mysuru, Karnataka",12.252282,76.698904,2024-04-18,Mysuru Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003980,MPLAD-WRK-008879,Health & Sanitation Asset - Procurement of Diagnostic Imaging & Ultr,Health & Sanitation,"Ernakulam, Kerala",9.957709,76.350242,2025-07-01,Ernakulam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003981,MPLAD-WRK-008880,Health & Sanitation Asset - Procurement of Diagnostic Imaging & Ultr,Health & Sanitation,"Thane, Maharashtra",19.227404,72.941976,2024-02-18,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003982,MPLAD-WRK-008881,Community Infrastructure & Halls Asset - Construction of Multi-Purpose Community ,Community Infrastructure & Halls,"Cuttack, Odisha",20.426686,85.88834,2023-03-30,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003983,MPLAD-WRK-008882,Health & Sanitation Asset - Construction of Modern Primary Health Su,Health & Sanitation,"Purba Medinipur, West Bengal",22.006646,87.805325,2024-11-15,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003984,MPLAD-WRK-008884,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Kamrup Metropolitan, Assam",26.092852,91.668016,2024-11-06,Kamrup Metropolitan Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003985,MPLAD-WRK-008885,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Amritsar, Punjab",31.593896,74.879892,2023-06-22,Amritsar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003986,MPLAD-WRK-008896,Community Infrastructure & Halls Asset - Construction of Farmers Agro-Produce Sto,Community Infrastructure & Halls,"Salem, Tamil Nadu",11.657708,78.105817,2023-08-27,Salem Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003987,MPLAD-WRK-008898,Sports & Youth Development Asset - Construction of Multi-Sport Outdoor Gymn,Sports & Youth Development,"Patna, Bihar",25.651225,85.19037,2023-12-21,Patna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003988,MPLAD-WRK-008899,Drinking Water Asset - Rejuvenation of Traditional Drinking Wat,Drinking Water,"Dakshina Kannada, Karnataka",12.962097,74.893673,2024-12-11,Dakshina Kannada Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003989,MPLAD-WRK-008900,Education Infrastructure Asset - Setting up of Digital STEM Learning and ,Education Infrastructure,"Rajkot, Gujarat",22.269124,70.853937,2023-08-23,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003990,MPLAD-WRK-008905,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","Udaipur, Rajasthan",24.634258,73.649802,2023-03-10,Udaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003991,MPLAD-WRK-008906,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Agra, Uttar Pradesh",27.173676,77.987732,2024-08-18,Agra Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003992,MPLAD-WRK-008907,Sports & Youth Development Asset - Construction of Indoor Gymnasium and Phy,Sports & Youth Development,"Prayagraj, Uttar Pradesh",25.374543,81.917662,2024-02-12,Prayagraj Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003993,MPLAD-WRK-008910,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Bengaluru Urban, Karnataka",13.032964,77.620961,2023-09-24,Bengaluru Urban Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003994,MPLAD-WRK-008913,Education Infrastructure Asset - Provision of Composite Science Laborator,Education Infrastructure,"Kanpur Nagar, Uttar Pradesh",26.433956,80.371235,2025-08-25,Kanpur Nagar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003995,MPLAD-WRK-008914,Renewable & Solar Energy Asset - Setting up of 25 kW Decentralized Solar ,Renewable & Solar Energy,"Surat, Gujarat",21.165836,72.784724,2025-05-23,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003996,MPLAD-WRK-008915,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Muzaffarpur, Bihar",26.098137,85.339126,2023-09-12,Muzaffarpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003997,MPLAD-WRK-008917,Education Infrastructure Asset - Installation of Rooftop Solar Energy Sys,Education Infrastructure,"Ernakulam, Kerala",10.005863,76.360589,2025-07-14,Ernakulam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003998,MPLAD-WRK-008918,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Lucknow, Uttar Pradesh",26.916837,80.902793,2025-04-16,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-003999,MPLAD-WRK-008921,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Tiruchirappalli, Tamil Nadu",10.762611,78.659313,2025-04-04,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004000,MPLAD-WRK-008922,"Roads, Pathways & Bridges Asset - Construction of Bridge over Canal with A","Roads, Pathways & Bridges","Vadodara, Gujarat",22.328891,73.211962,2025-07-09,Vadodara Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004001,MPLAD-WRK-008924,Renewable & Solar Energy Asset - Deployment of Solar Powered LED Street L,Renewable & Solar Energy,"Krishna, Andhra Pradesh",16.195788,81.138126,2025-04-27,Krishna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004002,MPLAD-WRK-008928,Education Infrastructure Asset - Setting up of Digital STEM Learning and ,Education Infrastructure,"Ludhiana, Punjab",30.975842,75.919268,2025-01-23,Ludhiana Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004003,MPLAD-WRK-008930,"Roads, Pathways & Bridges Asset - Construction of High-Level RCC Box Culve","Roads, Pathways & Bridges","Jaipur, Rajasthan",26.86812,75.715374,2024-02-05,Jaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004004,MPLAD-WRK-008932,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"Kozhikode, Kerala",11.197513,75.747692,2025-02-19,Kozhikode Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004005,MPLAD-WRK-008934,Education Infrastructure Asset - Installation of Rooftop Solar Energy Sys,Education Infrastructure,"Rajkot, Gujarat",22.274539,70.758263,2025-08-18,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004006,MPLAD-WRK-008937,Health & Sanitation Asset - Construction of Modern Primary Health Su,Health & Sanitation,"Cuttack, Odisha",20.508451,85.939315,2025-10-22,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004007,MPLAD-WRK-008941,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Bhopal, Madhya Pradesh",23.301049,77.399875,2024-04-29,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004008,MPLAD-WRK-008942,"Roads, Pathways & Bridges Asset - Widening and Bituminous Black-Topping of","Roads, Pathways & Bridges","Nashik, Maharashtra",20.020701,73.836207,2025-04-11,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004009,MPLAD-WRK-008943,Community Infrastructure & Halls Asset - Construction of Village Panchayat Sabha ,Community Infrastructure & Halls,"Kozhikode, Kerala",11.312895,75.727346,2025-06-06,Kozhikode Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004010,MPLAD-WRK-008945,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Mysuru, Karnataka",12.341901,76.609395,2025-07-01,Mysuru Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004011,MPLAD-WRK-008949,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Jodhpur, Rajasthan",26.312362,72.959564,2026-01-15,Jodhpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004012,MPLAD-WRK-008950,Drinking Water Asset - Installation of RO Clean Drinking Water ,Drinking Water,"Nashik, Maharashtra",20.049803,73.836546,2023-08-06,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004013,MPLAD-WRK-008951,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Dharwad, Karnataka",15.419178,74.999629,2025-08-24,Dharwad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004014,MPLAD-WRK-008952,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Lucknow, Uttar Pradesh",26.798241,80.967915,2023-09-16,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004015,MPLAD-WRK-008956,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Tiruchirappalli, Tamil Nadu",10.841245,78.643079,2024-08-12,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004016,MPLAD-WRK-008957,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","Jaipur, Rajasthan",26.854716,75.73566,2025-02-27,Jaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004017,MPLAD-WRK-008958,Renewable & Solar Energy Asset - Installation of Solar-Powered Cold Stora,Renewable & Solar Energy,"Gaya, Bihar",24.829283,85.02727,2023-10-09,Gaya Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004018,MPLAD-WRK-008961,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","North 24 Parganas, West Bengal",22.656869,88.414903,2025-10-17,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004019,MPLAD-WRK-008962,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"North 24 Parganas, West Bengal",22.711892,88.442585,2024-02-05,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004020,MPLAD-WRK-008964,Community Infrastructure & Halls Asset - Construction of Farmers Agro-Produce Sto,Community Infrastructure & Halls,"Ahmedabad, Gujarat",22.962671,72.618925,2024-12-12,Ahmedabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004021,MPLAD-WRK-008965,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"Darjeeling, West Bengal",27.033663,88.191951,2024-07-15,Darjeeling Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004022,MPLAD-WRK-008967,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Indore, Madhya Pradesh",22.747442,75.795157,2024-02-03,Indore Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004023,MPLAD-WRK-008968,Health & Sanitation Asset - Construction of Modern Primary Health Su,Health & Sanitation,"Dakshina Kannada, Karnataka",12.874613,74.926494,2023-05-16,Dakshina Kannada Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-004024,MPLAD-WRK-008969,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","Visakhapatnam, Andhra Pradesh",17.620035,83.148554,2025-11-15,Visakhapatnam Local Panchayat / Municipal Body (Demo),Operational,True
