work_id,state,district,constituency,mp_reference,mp_house,work_title,category,agency_id,agency_name,status,estimate_amount,sanctioned_amount,cumulative_payments,expenditure,physical_progress_pct,recommendation_date,sanction_date,work_order_date,commencement_date,target_completion_date,actual_completion_date,latitude,longitude,is_anomaly,anomaly_type,anomaly_description,duplicate_of_work_id,synthetic_demo_data
MPLAD-WRK-008593,Uttar Pradesh,Prayagraj,Allahabad Parliamentary Constituency,MP-LOK-DEMO-020,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Bara Sector-9,Sports & Youth Development,AGY-SYNTH-0038,Prayagraj Water Supply & Sanitation Board (Demo) Unit-3,In Progress,906099.11,909159.95,677096.77,661078.84,69.0,2024-07-30,2024-08-18,2024-09-29,2024-10-17,2025-04-22,,25.423761,81.848148,False,,,,True
MPLAD-WRK-008594,Uttar Pradesh,Agra,Agra Parliamentary Constituency,MP-LOK-DEMO-019,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Agra North Sector-6,Sports & Youth Development,AGY-SYNTH-0182,Agra State Sports Infrastructure Authority (Demo) Unit-2,Stalled,1558379.31,1480938.81,696120.26,556896.21,35.3,2023-02-23,2023-04-20,2023-05-17,2023-06-05,2023-11-14,,27.112769,78.071554,False,,,,True
MPLAD-WRK-008595,Madhya Pradesh,Indore,Indore Parliamentary Constituency,MP-LOK-DEMO-038,Lok Sabha (Demo),Paving of Paver-Block Pedestrian Pathway and Street Lighting along Indore City Sector-3,"Roads, Pathways & Bridges",AGY-SYNTH-0070,Indore State Renewable Energy Development Corp (Demo) Unit-5,In Progress,1442707.64,1372447.39,383479.88,348634.2,25.9,2023-10-13,2023-11-30,2023-12-24,2024-01-18,2024-12-19,,22.675344,75.81508,False,,,,True
MPLAD-WRK-008596,Karnataka,Dharwad,Dharwad Parliamentary Constituency,MP-LOK-DEMO-013,Lok Sabha (Demo),Upgradation of Cultural Community Centre and Public Amphitheater at Navalgund Sector-7,Community Infrastructure & Halls,AGY-SYNTH-0110,Dharwad Irrigation & Flood Management Dept (Demo) Unit-5,Completed,1774020.64,1724432.53,1724432.53,1703108.12,100.0,2024-07-07,2024-08-10,2024-08-25,2024-09-24,2025-07-01,2025-08-11,15.401992,75.071681,False,,,,True
MPLAD-WRK-008597,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,MP-LOK-DEMO-034,Lok Sabha (Demo),Installation of Rooftop Solar Energy System for Govt Educational Complex at Nedumangad Sector-3,Education Infrastructure,AGY-SYNTH-0205,Thiruvananthapuram State Sports Infrastructure Authority (Demo) Unit-5,In Progress,1450006.5,1468412.42,293682.48,256797.84,19.0,2023-10-20,2023-12-16,2024-01-08,2024-01-22,2024-09-28,,8.592355,76.965521,False,,,,True
MPLAD-WRK-008598,Tamil Nadu,Chennai,Chennai Central Parliamentary Constituency,MP-RAJ-DEMO-006,Rajya Sabha (Demo),Establishment of Solid Waste Management & Segregation Facility at Royapuram Sector-10,Health & Sanitation,AGY-SYNTH-0004,Chennai Water Supply & Sanitation Board (Demo) Unit-4,Completed,1218894.2,1222110.54,1222110.54,1219192.75,100.0,2023-09-21,2023-11-05,2023-11-18,2023-12-09,2024-07-16,2024-08-18,13.107223,80.221032,False,,,,True
MPLAD-WRK-008599,Rajasthan,Jaipur,Jaipur Parliamentary Constituency,MP-LOK-DEMO-021,Lok Sabha (Demo),Installation of Rooftop Solar Energy System for Govt Educational Complex at Sanganer Sector-3,Education Infrastructure,AGY-SYNTH-0166,Jaipur Municipal Engineering Cell (Demo) Unit-1,In Progress,1018707.65,1035482.89,617971.08,585601.28,53.6,2023-05-31,2023-07-19,2023-08-15,2023-09-03,2024-03-11,,26.950245,75.792293,False,,,,True
MPLAD-WRK-008600,Bihar,Patna,Patna Sahib Parliamentary Constituency,MP-LOK-DEMO-040,Lok Sabha (Demo),Development of Senior Citizens Recreation Park and Open-Air Pavilion at Barh Sector-3,Community Infrastructure & Halls,AGY-SYNTH-0126,Patna Irrigation & Flood Management Dept (Demo) Unit-1,Sanctioned,3682864.97,3576435.1,0.0,0.0,0.0,2024-04-15,2024-05-03,2024-06-10,2024-06-22,2025-02-05,,25.65309,85.200425,False,,,,True
MPLAD-WRK-008601,Gujarat,Rajkot,Rajkot Parliamentary Constituency,MP-LOK-DEMO-029,Lok Sabha (Demo),Construction of Multi-Purpose Community Recreation and Welfare Hall at Rajkot Urban Sector-4,Community Infrastructure & Halls,AGY-SYNTH-0234,Rajkot Rural Development Agency (Demo) Unit-4,In Progress,1551707.15,1562562.43,395909.16,350504.76,30.2,2023-06-23,2023-07-11,2023-08-21,2023-09-11,2024-07-29,,22.264898,70.866759,False,,,,True
MPLAD-WRK-008602,Bihar,Gaya,Gaya Parliamentary Constituency,MP-LOK-DEMO-041,Lok Sabha (Demo),Installation of Solar-Powered Cold Storage Unit for Agri-Farmers at Bodh Gaya Sector-13,Renewable & Solar Energy,AGY-SYNTH-0196,Gaya Water Supply & Sanitation Board (Demo) Unit-1,Completed,699174.46,698581.05,698581.05,684288.2,100.0,2022-07-30,2022-09-01,2022-09-16,2022-10-16,2023-01-02,2023-02-19,24.795849,84.948887,False,,,,True
MPLAD-WRK-008603,Andhra Pradesh,Visakhapatnam,Visakhapatnam Parliamentary Constituency,MP-LOK-DEMO-051,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Gajuwaka Sector-14,Sports & Youth Development,AGY-SYNTH-0113,Visakhapatnam State Renewable Energy Development Corp (Demo) Unit-3,Completed,1151563.71,1168070.83,1168070.83,1167406.65,100.0,2023-04-21,2023-06-12,2023-07-14,2023-08-04,2024-04-02,2024-04-12,17.631489,83.228526,False,,,,True
MPLAD-WRK-008604,Uttar Pradesh,Prayagraj,Allahabad Parliamentary Constituency,MP-LOK-DEMO-020,Lok Sabha (Demo),Construction of Modern Crematorium / Burial Ground Amenities with Shed at Handia Sector-4,Community Infrastructure & Halls,AGY-SYNTH-0186,Prayagraj Rural Development Agency (Demo) Unit-1,Work Order Issued,3773863.05,3607100.91,0.0,0.0,0.0,2022-06-09,2022-07-29,2022-08-08,2022-08-26,2023-04-22,,25.475517,81.837899,False,,,,True
MPLAD-WRK-008605,West Bengal,Kolkata,Kolkata North Parliamentary Constituency,MP-RAJ-DEMO-030,Rajya Sabha (Demo),Construction of Over-Head Water Storage Tank and Distribution Pipeline in Beliaghata Sector-9,Drinking Water,AGY-SYNTH-0029,Kolkata Zilla Parishad Engineering Division (Demo) Unit-4,In Progress,263057.65,264684.65,208284.21,180233.68,83.0,2023-05-15,2023-07-06,2023-08-11,2023-09-01,2024-03-21,,22.55958,88.418365,False,,,,True
MPLAD-WRK-008606,Gujarat,Ahmedabad,Ahmedabad East Parliamentary Constituency,MP-LOK-DEMO-026,Lok Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Bavla Sector-4,Education Infrastructure,AGY-SYNTH-0098,Ahmedabad State Renewable Energy Development Corp (Demo) Unit-3,Completed,1645623.13,1576366.44,1576366.44,1537862.35,100.0,2022-05-29,2022-06-13,2022-06-29,2022-07-11,2023-04-16,2023-03-27,23.073453,72.625702,False,,,,True
MPLAD-WRK-008607,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),"Construction of Boundary Wall, Gates and Modern Toilets in Govt Primary School at Ramganj Mandi Sector-9",Education Infrastructure,AGY-SYNTH-0016,Kota Municipal Engineering Cell (Demo) Unit-1,In Progress,1805851.24,1720999.33,1147621.79,1022729.75,60.0,2023-05-29,2023-07-15,2023-08-03,2023-08-30,2024-03-17,,25.286622,75.867934,False,,,,True
MPLAD-WRK-008608,West Bengal,North 24 Parganas,Barasat Parliamentary Constituency,MP-LOK-DEMO-031,Lok Sabha (Demo),Widening and Bituminous Black-Topping of Rural Link Road connecting Basirhat Sector-15 and Basirhat Village-21,"Roads, Pathways & Bridges",AGY-SYNTH-0227,North 24 Parganas State Renewable Energy Development Corp (Demo) Unit-2,Completed,2115217.93,2073126.72,2073126.72,2017920.61,100.0,2024-07-10,2024-08-08,2024-08-19,2024-08-29,2025-04-30,2025-06-09,22.722059,88.539912,False,,,,True
MPLAD-WRK-008609,Gujarat,Ahmedabad,Ahmedabad East Parliamentary Constituency,MP-LOK-DEMO-026,Lok Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Ahmedabad City Sector-9,Sports & Youth Development,AGY-SYNTH-0121,Ahmedabad Water Supply & Sanitation Board (Demo) Unit-1,Completed,1920900.5,1876276.1,1876276.1,1845377.28,100.0,2024-03-23,2024-04-23,2024-05-07,2024-05-17,2024-10-19,2024-10-16,23.003243,72.580554,False,,,,True
MPLAD-WRK-008610,Andhra Pradesh,Visakhapatnam,Visakhapatnam Parliamentary Constituency,MP-LOK-DEMO-051,Lok Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Visakhapatnam South Sector-14,Sports & Youth Development,AGY-SYNTH-0113,Visakhapatnam State Renewable Energy Development Corp (Demo) Unit-3,Completed,637999.79,637097.46,637097.46,624216.72,100.0,2023-02-27,2023-04-05,2023-05-08,2023-05-24,2024-02-03,2024-01-26,17.624061,83.224083,False,,,,True
MPLAD-WRK-008611,Bihar,Gaya,Gaya Parliamentary Constituency,MP-LOK-DEMO-041,Lok Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Bodh Gaya Sector-14 to Wazirganj Village-19,Drinking Water,AGY-SYNTH-0129,Gaya Water Supply & Sanitation Board (Demo) Unit-4,Work Order Issued,306569.01,293127.28,43969.09,21984.54,0.0,2024-08-29,2024-10-02,2024-10-24,2024-11-03,2025-02-04,,24.792515,84.974911,False,,,,True
MPLAD-WRK-008612,Karnataka,Belagavi,Belgaum Parliamentary Constituency,MP-LOK-DEMO-014,Lok Sabha (Demo),Construction of Farmers Agro-Produce Storage and Community Shed at Bailhongal Sector-7,Community Infrastructure & Halls,AGY-SYNTH-0114,Belagavi State Sports Infrastructure Authority (Demo) Unit-4,Completed,1880997.86,1890860.04,1890860.04,1853177.8,100.0,2022-04-30,2022-06-23,2022-07-13,2022-07-31,2023-03-16,2023-03-06,15.78606,74.523401,False,,,,True
MPLAD-WRK-008613,Madhya Pradesh,Gwalior,Gwalior Parliamentary Constituency,MP-LOK-DEMO-039,Lok Sabha (Demo),Construction of Flood Protection Embankment and Stone Pitching Wall along River near Bhitarwar Sector-11,Irrigation & Flood Control,AGY-SYNTH-0217,Gwalior Water Supply & Sanitation Board (Demo) Unit-2,Work Order Issued,684549.82,677292.8,0.0,0.0,0.0,2023-08-03,2023-08-25,2023-09-20,2023-10-19,2024-08-12,,26.292257,78.112922,False,,,,True
MPLAD-WRK-008614,Karnataka,Belagavi,Belgaum Parliamentary Constituency,MP-LOK-DEMO-014,Lok Sabha (Demo),Construction of Multi-Purpose Auditorium Hall at Govt Degree College in Ramdurg Sector-3,Education Infrastructure,AGY-SYNTH-0134,Belagavi Irrigation & Flood Management Dept (Demo) Unit-4,Completed,496074.05,473923.67,473923.67,464568.18,100.0,2023-06-15,2023-07-30,2023-09-04,2023-09-18,2024-06-11,2024-06-08,15.810097,74.568979,False,,,,True
MPLAD-WRK-008615,Odisha,Khordha,Bhubaneswar Parliamentary Constituency,MP-LOK-DEMO-049,Lok Sabha (Demo),Construction of Youth Skill Development & Vocational Training Centre at Begunia Sector-3,Sports & Youth Development,AGY-SYNTH-0137,Khordha Irrigation & Flood Management Dept (Demo) Unit-2,Completed,965350.6,964542.79,964542.79,960730.22,100.0,2023-05-25,2023-07-12,2023-08-10,2023-08-23,2024-02-04,2024-02-01,20.248156,85.794564,False,,,,True
MPLAD-WRK-008616,Odisha,Khordha,Bhubaneswar Parliamentary Constituency,MP-LOK-DEMO-049,Lok Sabha (Demo),Construction of Bridge over Canal with Approach Roads at Khordha Town Sector-5,"Roads, Pathways & Bridges",AGY-SYNTH-0122,Khordha Rural Development Agency (Demo) Unit-2,Work Order Issued,2875173.67,2896658.57,0.0,0.0,0.0,2023-10-05,2023-10-24,2023-11-29,2023-12-11,2024-11-28,,20.261483,85.753334,False,,,,True
MPLAD-WRK-008617,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Parliamentary Constituency,MP-LOK-DEMO-009,Lok Sabha (Demo),"Construction of Boundary Wall, Gates and Modern Toilets in Govt Primary School at Srirangam Sector-6",Education Infrastructure,AGY-SYNTH-0141,Tiruchirappalli Public Works Dept (Demo) Unit-1,Work Order Issued,1163189.14,1125828.98,0.0,0.0,0.0,2024-12-04,2025-02-02,2025-03-03,2025-03-23,2025-11-03,,10.85273,78.673549,False,,,,True
MPLAD-WRK-008618,Uttar Pradesh,Kanpur Nagar,Kanpur Parliamentary Constituency,MP-RAJ-DEMO-018,Rajya Sabha (Demo),Construction of Multi-Purpose Community Recreation and Welfare Hall at Bilhaur Sector-9,Community Infrastructure & Halls,AGY-SYNTH-0031,Kanpur Nagar State Renewable Energy Development Corp (Demo) Unit-1,Sanctioned,2455602.38,2458627.29,0.0,0.0,0.0,2022-09-23,2022-11-09,2022-11-30,2022-12-30,2023-10-03,,26.42096,80.328324,False,,,,True
MPLAD-WRK-008619,Gujarat,Rajkot,Rajkot Parliamentary Constituency,MP-LOK-DEMO-029,Lok Sabha (Demo),Deployment of Solar Powered LED Street Lights along Main Road connecting Rajkot Urban Sector-14 to Jasdan Village-12,Renewable & Solar Energy,AGY-SYNTH-0055,Rajkot Municipal Engineering Cell (Demo) Unit-5,Completed,471251.81,451325.72,451325.72,445815.51,100.0,2024-10-17,2024-11-23,2024-12-10,2024-12-29,2025-03-14,2025-03-15,22.301515,70.731306,False,,,,True
MPLAD-WRK-008620,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Development of Playground with Fencing and Floodlights at Sangod Sector-3,Sports & Youth Development,AGY-SYNTH-0089,Kota Public Works Dept (Demo) Unit-4,In Progress,1219845.02,1212723.41,938049.34,801549.84,70.0,2023-07-04,2023-08-01,2023-09-07,2023-09-27,2024-03-28,,25.275963,75.869235,False,,,,True
MPLAD-WRK-008621,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Construction of Rainwater Harvesting Sump and Recharging Wells at Pipalda Sector-3,Irrigation & Flood Control,AGY-SYNTH-0013,Kota Water Supply & Sanitation Board (Demo) Unit-3,Work Order Issued,1336799.74,1337201.1,200580.17,100290.09,0.0,2024-02-17,2024-03-05,2024-04-06,2024-05-02,2024-12-13,,25.282346,75.833569,False,,,,True
MPLAD-WRK-008622,Telangana,Hyderabad,Hyderabad Parliamentary Constituency,MP-LOK-DEMO-043,Lok Sabha (Demo),Construction of Bridge over Canal with Approach Roads at Secunderabad Sector-3,"Roads, Pathways & Bridges",AGY-SYNTH-0107,Hyderabad State Renewable Energy Development Corp (Demo) Unit-2,Work Order Issued,2374259.99,2284585.88,342687.88,171343.94,0.0,2024-04-20,2024-05-18,2024-06-13,2024-07-06,2025-03-20,,17.411221,78.459711,False,,,,True
MPLAD-WRK-008623,Telangana,Warangal,Warangal Parliamentary Constituency,MP-LOK-DEMO-044,Lok Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Warangal West Sector-5,Education Infrastructure,AGY-SYNTH-0238,Warangal Irrigation & Flood Management Dept (Demo) Unit-3,Completed,1280327.1,1297868.29,1297868.29,1275346.8,100.0,2024-04-04,2024-05-04,2024-06-06,2024-07-04,2025-02-05,2025-04-06,17.983796,79.533353,False,,,,True
MPLAD-WRK-008624,Uttar Pradesh,Varanasi,Varanasi Parliamentary Constituency,MP-LOK-DEMO-017,Lok Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Varanasi Cantt Sector-11,Education Infrastructure,AGY-SYNTH-0175,Varanasi Water Supply & Sanitation Board (Demo) Unit-5,Completed,3006534.0,2867782.85,2867782.85,2857414.13,100.0,2023-06-13,2023-07-24,2023-08-22,2023-09-15,2024-06-20,2024-06-07,25.30693,82.901408,False,,,,True
MPLAD-WRK-008625,Maharashtra,Pune,Pune Parliamentary Constituency,MP-LOK-DEMO-001,Lok Sabha (Demo),Provision of Advanced Mobile Medical Diagnostic Van and Equipment for Haveli Sector-12,Health & Sanitation,AGY-SYNTH-0030,Pune Rural Development Agency (Demo) Unit-5,In Progress,1606188.36,1617160.29,920750.45,788093.05,58.2,2023-01-09,2023-02-06,2023-03-04,2023-03-14,2023-11-27,,18.539215,73.876467,False,,,,True
MPLAD-WRK-008626,Gujarat,Vadodara,Vadodara Parliamentary Constituency,MP-LOK-DEMO-028,Lok Sabha (Demo),Construction of Farmers Agro-Produce Storage and Community Shed at Padra Sector-5,Community Infrastructure & Halls,AGY-SYNTH-0202,Vadodara State Renewable Energy Development Corp (Demo) Unit-2,In Progress,933652.99,931284.6,564316.41,504944.79,54.7,2022-07-03,2022-08-31,2022-09-14,2022-10-04,2023-06-16,,22.349415,73.22256,False,,,,True
MPLAD-WRK-008627,Assam,Kamrup Metropolitan,Gauhati Parliamentary Constituency,MP-LOK-DEMO-045,Lok Sabha (Demo),Development of Playground with Fencing and Floodlights at Guwahati Sector-6,Sports & Youth Development,AGY-SYNTH-0135,Kamrup Metropolitan Public Works Dept (Demo) Unit-5,In Progress,350000,350246.28,296379.41,262938.32,88.0,2023-03-19,2023-05-08,2023-05-20,2023-05-31,2023-12-27,,26.218409,91.714196,False,,,,True
MPLAD-WRK-008628,Kerala,Ernakulam,Ernakulam Parliamentary Constituency,MP-LOK-DEMO-035,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Kanayannur Sector-9,Sports & Youth Development,AGY-SYNTH-0131,Ernakulam Rural Development Agency (Demo) Unit-1,Completed,1314981.15,1271047.84,1271047.84,1247182.69,100.0,2023-03-12,2023-05-05,2023-06-07,2023-06-22,2023-12-03,2024-01-14,10.028051,76.31477,False,,,,True
MPLAD-WRK-008629,Karnataka,Bengaluru Urban,Bengaluru South Parliamentary Constituency,MP-LOK-DEMO-011,Lok Sabha (Demo),Provision of Deep Borewell with Solar Submersible Pump in Bengaluru South Sector-5,Drinking Water,AGY-SYNTH-0092,Bengaluru Urban Municipal Engineering Cell (Demo) Unit-2,Completed,432540.5,433689.93,433689.93,421230.97,100.0,2022-04-27,2022-05-28,2022-07-02,2022-07-25,2022-11-16,2023-01-03,12.903544,77.668713,False,,,,True
MPLAD-WRK-008630,Rajasthan,Jodhpur,Jodhpur Parliamentary Constituency,MP-LOK-DEMO-022,Lok Sabha (Demo),Construction of Modern Crematorium / Burial Ground Amenities with Shed at Osian Sector-13,Community Infrastructure & Halls,AGY-SYNTH-0174,Jodhpur State Renewable Energy Development Corp (Demo) Unit-4,Sanctioned,1676882.01,1674286.05,0.0,0.0,0.0,2024-08-28,2024-10-25,2024-11-16,2024-12-10,2025-09-06,,26.248977,73.07792,False,,,,True
MPLAD-WRK-008631,Karnataka,Bengaluru Urban,Bengaluru South Parliamentary Constituency,MP-LOK-DEMO-011,Lok Sabha (Demo),Construction of Youth Skill Development & Vocational Training Centre at Anekal Sector-4,Sports & Youth Development,AGY-SYNTH-0059,Bengaluru Urban Irrigation & Flood Management Dept (Demo) Unit-4,Completed,1457669.79,1475160.02,1475160.02,1466109.41,100.0,2024-09-16,2024-10-18,2024-11-17,2024-12-10,2025-08-31,2025-08-28,12.98883,77.592928,False,,,,True
MPLAD-WRK-008632,Gujarat,Rajkot,Rajkot Parliamentary Constituency,MP-LOK-DEMO-029,Lok Sabha (Demo),Development of Playground with Fencing and Floodlights at Morbi Sector-1,Sports & Youth Development,AGY-SYNTH-0234,Rajkot Rural Development Agency (Demo) Unit-4,Completed,2209300.73,2104600.0,2104600.0,2089530.37,100.0,2024-05-07,2024-07-06,2024-08-01,2024-08-29,2025-04-25,2025-05-26,22.322135,70.754984,False,,,,True
MPLAD-WRK-008633,Tamil Nadu,Coimbatore,Coimbatore Parliamentary Constituency,MP-LOK-DEMO-007,Lok Sabha (Demo),Deployment of Solar Powered LED Street Lights along Main Road connecting Coimbatore South Sector-5 to Pollachi Village-2,Renewable & Solar Energy,AGY-SYNTH-0074,Coimbatore Rural Development Agency (Demo) Unit-4,In Progress,576796.32,551869.11,364975.63,351099.77,60.1,2022-06-06,2022-08-04,2022-08-31,2022-09-13,2023-01-12,,11.060976,77.028302,False,,,,True
MPLAD-WRK-008634,Assam,Kamrup Metropolitan,Gauhati Parliamentary Constituency,MP-LOK-DEMO-045,Lok Sabha (Demo),Establishment of Solid Waste Management & Segregation Facility at Sonapur Sector-4,Health & Sanitation,AGY-SYNTH-0170,Kamrup Metropolitan State Sports Infrastructure Authority (Demo) Unit-5,In Progress,622655.7,618667.25,164877.75,149788.99,25.6,2024-09-23,2024-10-30,2024-12-13,2024-12-29,2025-09-10,,26.091134,91.809577,False,,,,True
MPLAD-WRK-008635,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,MP-LOK-DEMO-046,Lok Sabha (Demo),Development of Senior Citizens Recreation Park and Open-Air Pavilion at Tingkhong Sector-2,Community Infrastructure & Halls,AGY-SYNTH-0221,Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1,Work Order Issued,1174111.16,1147270.45,172090.57,86045.29,0.0,2024-04-07,2024-05-26,2024-06-05,2024-07-04,2025-02-18,,27.535681,94.909288,False,,,,True
MPLAD-WRK-008636,Tamil Nadu,Madurai,Madurai Parliamentary Constituency,MP-LOK-DEMO-008,Lok Sabha (Demo),Construction of Concrete Cement (CC) Road and RCC Drainage from Madurai North Sector-4 to Usilampatti Village-16,"Roads, Pathways & Bridges",AGY-SYNTH-0219,Madurai State Sports Infrastructure Authority (Demo) Unit-4,Completed,2807562.05,2838937.45,2838937.45,2754041.83,100.0,2024-08-08,2024-09-13,2024-10-28,2024-11-17,2025-10-25,2025-10-09,9.919891,78.185239,False,,,,True
MPLAD-WRK-008637,Gujarat,Ahmedabad,Ahmedabad East Parliamentary Constituency,MP-LOK-DEMO-026,Lok Sabha (Demo),Widening and Bituminous Black-Topping of Rural Link Road connecting Daskroi Sector-1 and Dholka Village-21,"Roads, Pathways & Bridges",AGY-SYNTH-0098,Ahmedabad State Renewable Energy Development Corp (Demo) Unit-3,Completed,2507664.85,2384568.66,2384568.66,2336128.34,100.0,2023-04-08,2023-06-03,2023-06-23,2023-07-08,2024-04-16,2024-05-20,23.053507,72.555373,False,,,,True
MPLAD-WRK-008638,Tamil Nadu,Madurai,Madurai Parliamentary Constituency,MP-LOK-DEMO-008,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Madurai North Sector-15,Sports & Youth Development,AGY-SYNTH-0124,Madurai State Sports Infrastructure Authority (Demo) Unit-4,Completed,1889461.38,1828244.33,1828244.33,1797598.44,100.0,2023-11-30,2024-01-12,2024-02-01,2024-02-21,2024-10-20,2024-10-04,9.985285,78.155335,False,,,,True
