work_id,state,district,constituency,mp_reference,mp_house,work_title,category,agency_id,agency_name,status,estimate_amount,sanctioned_amount,cumulative_payments,expenditure,physical_progress_pct,recommendation_date,sanction_date,work_order_date,commencement_date,target_completion_date,actual_completion_date,latitude,longitude,latest_inspection_date,latest_inspection_rating,latest_inspector_designation,inspection_count,payment_count,progress_update_count,is_anomaly,anomaly_type,anomaly_description,duplicate_of_work_id,synthetic_demo_data
MPLAD-WRK-009252,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,MP-LOK-DEMO-046,Lok Sabha (Demo),Setting up of Digital STEM Learning and Computer Laboratory at Govt School in Naharkatia Sector-7,Education Infrastructure,AGY-SYNTH-0179,Dibrugarh Municipal Engineering Cell (Demo) Unit-4,Completed,1211948.32,1212129.48,1212129.48,1200874.33,100.0,2023-05-14,2023-07-09,2023-07-26,2023-08-22,2024-06-02,2024-07-15,27.42792,94.89339,2023-09-26,Excellent,Assistant Executive Engineer - Rural Works (Demo),1,6,7,False,,,,True
MPLAD-WRK-009253,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,MP-LOK-DEMO-046,Lok Sabha (Demo),Construction of Village Panchayat Sabha Bhawan and Citizen Service Centre at Tingkhong Sector-7,Community Infrastructure & Halls,AGY-SYNTH-0221,Dibrugarh Zilla Parishad Engineering Division (Demo) Unit-1,In Progress,2218162.06,2190762.15,1882305.71,1795599.71,83.0,2024-03-12,2024-03-29,2024-05-12,2024-06-10,2025-02-09,,27.445717,94.857751,2024-07-14,Satisfactory,Junior Engineer - Zilla Parishad (Demo),1,5,6,False,,,,True
MPLAD-WRK-009254,Tamil Nadu,Chennai,Chennai Central Parliamentary Constituency,MP-RAJ-DEMO-006,Rajya Sabha (Demo),Rejuvenation of Traditional Drinking Water Stepwell and Filter Beds at Egmore Sector-9,Drinking Water,AGY-SYNTH-0164,Chennai Zilla Parishad Engineering Division (Demo) Unit-4,Completed,384517.4,391640.77,391640.77,380791.38,100.0,2022-11-05,2022-11-24,2023-01-03,2023-01-21,2023-08-04,2023-09-24,13.03857,80.340773,2023-02-17,Satisfactory,Technical Auditor - State Quality Monitor (Demo),1,6,6,False,,,,True
MPLAD-WRK-009255,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,MP-LOK-DEMO-034,Lok Sabha (Demo),Installation of Solar Water Pumping System for Community Agriculture at Nedumangad Sector-9,Renewable & Solar Energy,AGY-SYNTH-0125,Thiruvananthapuram State Renewable Energy Development Corp (Demo) Unit-5,Completed,1369106.07,1309639.81,1309639.81,1288209.75,100.0,2023-02-05,2023-04-01,2023-05-16,2023-05-29,2023-10-17,2023-10-18,8.582661,76.86945,2023-07-11,Good,Technical Auditor - State Quality Monitor (Demo),1,5,7,False,,,,True
MPLAD-WRK-009256,Maharashtra,Nagpur,Nagpur Parliamentary Constituency,MP-LOK-DEMO-002,Lok Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Umred Sector-13 to Saoner Village-24,Drinking Water,AGY-SYNTH-0118,Nagpur Public Works Dept (Demo) Unit-3,Work Order Issued,377261.04,371725.24,0.0,0.0,0.0,2023-12-18,2024-01-28,2024-03-05,2024-03-19,2024-07-12,,21.113714,79.113055,,,,0,0,1,False,,,,True
MPLAD-WRK-009257,Kerala,Ernakulam,Ernakulam Parliamentary Constituency,MP-LOK-DEMO-035,Lok Sabha (Demo),Construction of Check Dam and Water Harvesting Percolation Structure across Nullah at Paravur Sector-14,Irrigation & Flood Control,AGY-SYNTH-0011,Ernakulam Rural Development Agency (Demo) Unit-1,In Progress,2150392.7,2111144.71,1456651.15,1407439.19,62.1,2023-12-10,2024-02-04,2024-03-16,2024-04-15,2024-12-14,,9.990733,76.245998,2024-05-19,Satisfactory,Executive Engineer - PWD (Demo),1,2,3,False,,,,True
MPLAD-WRK-009258,West Bengal,Darjeeling,Darjeeling Parliamentary Constituency,MP-LOK-DEMO-032,Lok Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Kurseong Sector-3 to Darjeeling Sadar Village-2,Drinking Water,AGY-SYNTH-0201,Darjeeling State Sports Infrastructure Authority (Demo) Unit-1,In Progress,511433.66,501642.38,429363.63,403456.17,85.6,2024-03-12,2024-04-26,2024-06-10,2024-07-05,2024-10-17,,27.100747,88.299851,2024-08-15,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,4,4,False,,,,True
MPLAD-WRK-009259,Karnataka,Belagavi,Belgaum Parliamentary Constituency,MP-LOK-DEMO-014,Lok Sabha (Demo),Construction of Multi-Sport Outdoor Gymnasium and Fitness Arena at Chikkodi Sector-13,Sports & Youth Development,AGY-SYNTH-0191,Belagavi Zilla Parishad Engineering Division (Demo) Unit-1,Completed,1800402.38,1743525.69,1743525.69,1702655.8,100.0,2024-05-09,2024-07-02,2024-07-25,2024-08-07,2025-03-18,2025-02-26,15.888767,74.447029,2024-09-22,Good,Sub-Divisional Officer (Demo),1,4,4,False,,,,True
MPLAD-WRK-009260,Gujarat,Surat,Surat Parliamentary Constituency,MP-LOK-DEMO-027,Lok Sabha (Demo),Installation of RO Clean Drinking Water Plant at Bardoli Sector-8,Drinking Water,AGY-SYNTH-0245,Surat Municipal Engineering Cell (Demo) Unit-5,Completed,598183.99,591926.59,591926.59,575749.26,100.0,2023-04-07,2023-04-22,2023-06-03,2023-06-29,2023-11-06,2023-11-13,21.188428,72.848936,2023-12-05,Satisfactory,Executive Engineer - PWD (Demo),3,3,5,False,,,,True
MPLAD-WRK-009261,Bihar,Muzaffarpur,Muzaffarpur Parliamentary Constituency,MP-RAJ-DEMO-042,Rajya Sabha (Demo),Provision of Deep Borewell with Solar Submersible Pump in Kanti Sector-9,Drinking Water,AGY-SYNTH-0078,Muzaffarpur Public Works Dept (Demo) Unit-3,In Progress,627685.48,600608.29,397662.69,349466.51,60.5,2024-09-02,2024-10-28,2024-11-23,2024-12-13,2025-04-14,,26.082329,85.306662,2025-01-17,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,4,5,False,,,,True
MPLAD-WRK-009262,Maharashtra,Thane,Thane Parliamentary Constituency,MP-LOK-DEMO-005,Lok Sabha (Demo),Installation of RO Clean Drinking Water Plant at Thane City Sector-3,Drinking Water,AGY-SYNTH-0240,Thane Water Supply & Sanitation Board (Demo) Unit-5,In Progress,674574.05,675240.88,410389.6,355480.88,58.2,2023-06-29,2023-08-02,2023-08-18,2023-09-14,2023-12-15,,19.171124,73.048021,2023-10-13,Good,Independent Quality Assessor (Demo),1,4,3,False,,,,True
MPLAD-WRK-009263,Odisha,Khordha,Bhubaneswar Parliamentary Constituency,MP-LOK-DEMO-049,Lok Sabha (Demo),Construction of Multi-Purpose Community Recreation and Welfare Hall at Jatni Sector-10,Community Infrastructure & Halls,AGY-SYNTH-0210,Khordha Public Works Dept (Demo) Unit-5,In Progress,2157938.39,2122555.92,1677146.16,1624819.93,69.8,2024-03-17,2024-04-15,2024-05-09,2024-05-26,2025-03-03,,20.36735,85.757546,2024-06-22,Satisfactory,Junior Engineer - Zilla Parishad (Demo),1,4,4,False,,,,True
MPLAD-WRK-009264,Tamil Nadu,Salem,Salem Parliamentary Constituency,MP-LOK-DEMO-010,Lok Sabha (Demo),Construction of Public Sanitation Complex and Bio-Toilet Block at Salem South Sector-3,Health & Sanitation,AGY-SYNTH-0008,Salem Water Supply & Sanitation Board (Demo) Unit-3,In Progress,2969073.58,2941992.36,890457.04,779141.59,21.2,2022-07-24,2022-09-20,2022-10-11,2022-11-05,2023-08-02,,11.668216,78.078376,2022-12-12,Satisfactory,Independent Quality Assessor (Demo),1,4,6,False,,,,True
MPLAD-WRK-009265,Maharashtra,Thane,Thane Parliamentary Constituency,MP-LOK-DEMO-005,Lok Sabha (Demo),Laying of Synthetic Volleyball and Badminton Courts at Youth Centre in Kalyan Sector-5,Sports & Youth Development,AGY-SYNTH-0073,Thane Public Works Dept (Demo) Unit-3,Completed,2371725.1,2347512.57,2347512.57,2346985.39,100.0,2023-09-15,2023-10-07,2023-11-01,2023-11-22,2024-06-22,2024-07-21,19.181698,72.933115,2024-05-10,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),3,6,6,False,,,,True
MPLAD-WRK-009266,Andhra Pradesh,Krishna,Machilipatnam Parliamentary Constituency,MP-LOK-DEMO-052,Lok Sabha (Demo),Construction of Over-Head Water Storage Tank and Distribution Pipeline in Kaikalur Sector-15,Drinking Water,AGY-SYNTH-0140,Krishna Irrigation & Flood Management Dept (Demo) Unit-5,Completed,633250.42,637767.78,637767.78,629847.17,100.0,2023-07-05,2023-08-10,2023-09-01,2023-10-01,2024-01-13,2024-01-03,16.202617,81.152133,2024-01-16,Excellent,Independent Quality Assessor (Demo),2,4,6,False,,,,True
MPLAD-WRK-009267,Bihar,Muzaffarpur,Muzaffarpur Parliamentary Constituency,MP-RAJ-DEMO-042,Rajya Sabha (Demo),Installation of Solar-Powered Cold Storage Unit for Agri-Farmers at Minapur Sector-11,Renewable & Solar Energy,AGY-SYNTH-0161,Muzaffarpur Zilla Parishad Engineering Division (Demo) Unit-1,Completed,382138.69,379665.27,379665.27,372727.75,100.0,2023-12-28,2024-02-21,2024-03-22,2024-04-07,2024-08-20,2024-10-01,26.159012,85.422683,2024-05-25,Excellent,Sub-Divisional Officer (Demo),1,3,5,False,,,,True
MPLAD-WRK-009268,Gujarat,Ahmedabad,Ahmedabad East Parliamentary Constituency,MP-LOK-DEMO-026,Lok Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Dholka Sector-10,Sports & Youth Development,AGY-SYNTH-0060,Ahmedabad Public Works Dept (Demo) Unit-5,In Progress,2189166.25,2154961.29,1763839.93,1616669.72,78.3,2023-02-10,2023-03-27,2023-04-24,2023-05-19,2023-11-09,,23.025171,72.635207,2023-07-04,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,2,5,False,,,,True
MPLAD-WRK-009269,Punjab,Amritsar,Amritsar Parliamentary Constituency,MP-LOK-DEMO-047,Lok Sabha (Demo),Provision of Advanced Mobile Medical Diagnostic Van and Equipment for Majitha Sector-4,Health & Sanitation,AGY-SYNTH-0018,Amritsar Water Supply & Sanitation Board (Demo) Unit-3,Completed,1081646.51,1075671.36,1075671.36,1055977.83,100.0,2022-08-07,2022-10-01,2022-11-14,2022-12-13,2023-06-22,2023-08-05,31.621298,74.863689,2023-05-05,Excellent,District Planning Officer (Demo),3,4,6,False,,,,True
MPLAD-WRK-009270,Karnataka,Bengaluru Urban,Bengaluru South Parliamentary Constituency,MP-LOK-DEMO-011,Lok Sabha (Demo),Construction of Public Sanitation Complex and Bio-Toilet Block at Bengaluru East Sector-8,Health & Sanitation,AGY-SYNTH-0059,Bengaluru Urban Irrigation & Flood Management Dept (Demo) Unit-4,Completed,1803118.87,1807194.77,1807194.77,1765523.61,100.0,2024-11-27,2025-01-06,2025-02-02,2025-02-28,2025-10-24,2025-11-03,13.039559,77.569843,2025-07-22,Good,Sub-Divisional Officer (Demo),3,6,7,False,,,,True
MPLAD-WRK-009271,Maharashtra,Pune,Pune Parliamentary Constituency,MP-LOK-DEMO-001,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Maval Sector-8,Sports & Youth Development,AGY-SYNTH-0218,Pune Irrigation & Flood Management Dept (Demo) Unit-3,In Progress,706462.69,708828.24,578085.81,551438.84,80.6,2023-05-28,2023-07-03,2023-07-29,2023-08-19,2024-04-08,,18.523119,73.872134,2023-10-05,Excellent,Junior Engineer - Zilla Parishad (Demo),1,4,4,False,,,,True
MPLAD-WRK-009272,Maharashtra,Pune,Pune Parliamentary Constituency,MP-LOK-DEMO-001,Lok Sabha (Demo),Installation of High-Mast Solar Street Lighting System across Public Squares in Shirur Sector-5,Renewable & Solar Energy,AGY-SYNTH-0218,Pune Irrigation & Flood Management Dept (Demo) Unit-3,Completed,259092.92,251158.35,251158.35,246479.55,100.0,2022-10-19,2022-11-10,2022-12-20,2023-01-17,2023-05-03,2023-06-21,18.475989,73.928409,2023-02-13,Excellent,Executive Engineer - PWD (Demo),1,3,5,False,,,,True
MPLAD-WRK-009273,Gujarat,Vadodara,Vadodara Parliamentary Constituency,MP-LOK-DEMO-028,Lok Sabha (Demo),Construction of Multi-Sport Outdoor Gymnasium and Fitness Arena at Savli Sector-8,Sports & Youth Development,AGY-SYNTH-0086,Vadodara Public Works Dept (Demo) Unit-1,Completed,1935193.55,1886025.62,1886025.62,1864087.83,100.0,2023-09-30,2023-11-11,2023-12-01,2023-12-20,2024-06-02,2024-06-17,22.287801,73.249024,2024-04-06,Good,District Planning Officer (Demo),2,4,6,False,,,,True
MPLAD-WRK-009274,Tamil Nadu,Salem,Salem Parliamentary Constituency,MP-LOK-DEMO-010,Lok Sabha (Demo),Construction of Multi-Purpose Auditorium Hall at Govt Degree College in Mettur Sector-4,Education Infrastructure,AGY-SYNTH-0236,Salem Rural Development Agency (Demo) Unit-1,Completed,1083780.35,1050953.06,1050953.06,1024267.67,100.0,2023-11-11,2024-01-04,2024-01-22,2024-02-10,2024-09-07,2024-10-20,11.714489,78.216024,2024-07-14,Satisfactory,Sub-Divisional Officer (Demo),3,5,5,False,,,,True
MPLAD-WRK-009275,Bihar,Gaya,Gaya Parliamentary Constituency,MP-LOK-DEMO-041,Lok Sabha (Demo),"Desilting, Deepening and Concrete Lining of Agricultural Irrigation Canal from Bodh Gaya Sector-4 to Sherghati Village-19",Irrigation & Flood Control,AGY-SYNTH-0034,Gaya Zilla Parishad Engineering Division (Demo) Unit-4,Completed,1406394.21,1393298.2,1393298.2,1377733.78,100.0,2024-06-06,2024-06-27,2024-08-06,2024-08-27,2025-06-06,2025-06-18,24.819208,85.057529,2024-09-26,Satisfactory,District Planning Officer (Demo),1,3,6,False,,,,True
MPLAD-WRK-009276,Bihar,Muzaffarpur,Muzaffarpur Parliamentary Constituency,MP-RAJ-DEMO-042,Rajya Sabha (Demo),Construction of Flood Protection Embankment and Stone Pitching Wall along River near Muzaffarpur West Sector-5,Irrigation & Flood Control,AGY-SYNTH-0078,Muzaffarpur Public Works Dept (Demo) Unit-3,In Progress,2554024.49,2596266.92,1972978.95,1872530.1,76.9,2024-04-08,2024-05-25,2024-06-25,2024-07-24,2025-05-11,,26.069151,85.356263,2024-08-18,Satisfactory,Sub-Divisional Officer (Demo),1,2,6,False,,,,True
MPLAD-WRK-009277,Maharashtra,Aurangabad,Aurangabad Parliamentary Constituency,MP-LOK-DEMO-004,Lok Sabha (Demo),Rehabilitation of Traditional Irrigation Tank and Sluice Gate System at Aurangabad East Sector-3,Irrigation & Flood Control,AGY-SYNTH-0083,Aurangabad Rural Development Agency (Demo) Unit-3,In Progress,4417630.79,4216925.29,3599462.95,3184165.33,88.3,2022-11-27,2023-01-10,2023-01-21,2023-02-05,2023-10-30,,19.858498,75.384484,2023-02-25,Satisfactory,Technical Auditor - State Quality Monitor (Demo),1,2,5,False,,,,True
MPLAD-WRK-009278,Gujarat,Rajkot,Rajkot Parliamentary Constituency,MP-LOK-DEMO-029,Lok Sabha (Demo),Rejuvenation of Traditional Drinking Water Stepwell and Filter Beds at Jasdan Sector-1,Drinking Water,AGY-SYNTH-0234,Rajkot Rural Development Agency (Demo) Unit-4,In Progress,385879.54,389857.26,77971.45,69083.96,23.3,2025-01-29,2025-02-16,2025-03-11,2025-04-05,2025-09-03,,22.338405,70.732505,2025-05-04,Excellent,Junior Engineer - Zilla Parishad (Demo),1,5,3,False,,,,True
MPLAD-WRK-009279,West Bengal,Purba Medinipur,Tamluk Parliamentary Constituency,MP-LOK-DEMO-033,Lok Sabha (Demo),Provision of Deep Borewell with Solar Submersible Pump in Contai Sector-4,Drinking Water,AGY-SYNTH-0212,Purba Medinipur Public Works Dept (Demo) Unit-2,In Progress,214891.25,208133.55,166576.14,161415.77,6.8,2024-06-12,2024-07-14,2024-08-12,2024-08-24,2025-02-10,,21.891807,87.724054,2024-09-22,Good,Executive Engineer - PWD (Demo),1,2,5,True,PAYMENT_PROGRESS_MISMATCH,"Severe financial-physical divergence: 80.0% of sanctioned funds (Rs. 166,576.14) disbursed while physical progress is only 6.8%.",,True
MPLAD-WRK-009280,Rajasthan,Jodhpur,Jodhpur Parliamentary Constituency,MP-LOK-DEMO-022,Lok Sabha (Demo),Construction of Modern Primary Health Sub-Centre (PHC) Building at Osian Sector-14,Health & Sanitation,AGY-SYNTH-0048,Jodhpur Rural Development Agency (Demo) Unit-3,Completed,603246.14,579456.24,579456.24,573503.53,100.0,2022-06-20,2022-08-06,2022-09-17,2022-10-05,2023-03-08,2023-04-17,26.180616,73.089681,2023-01-07,Good,Executive Engineer - PWD (Demo),2,6,5,False,,,,True
MPLAD-WRK-009281,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Ladpura Sector-15,Sports & Youth Development,AGY-SYNTH-0076,Kota Zilla Parishad Engineering Division (Demo) Unit-1,Work Order Issued,1131044.99,1106834.1,166025.12,83012.56,0.0,2022-10-29,2022-11-24,2022-12-28,2023-01-27,2023-07-21,,25.217355,75.854868,,,,0,1,1,False,,,,True
MPLAD-WRK-009282,Uttar Pradesh,Lucknow,Lucknow Parliamentary Constituency,MP-LOK-DEMO-016,Lok Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Lucknow Central Sector-5,Education Infrastructure,AGY-SYNTH-0068,Lucknow Irrigation & Flood Management Dept (Demo) Unit-3,Completed,2071629.79,2104197.01,2104197.01,2083850.89,100.0,2023-12-06,2024-02-01,2024-02-14,2024-03-05,2024-10-14,2024-10-03,26.843864,81.018325,2024-04-01,Good,Assistant Executive Engineer - Rural Works (Demo),1,3,5,False,,,,True
MPLAD-WRK-009283,Uttar Pradesh,Varanasi,Varanasi Parliamentary Constituency,MP-LOK-DEMO-017,Lok Sabha (Demo),Rejuvenation of Traditional Drinking Water Stepwell and Filter Beds at Varanasi South Sector-3,Drinking Water,AGY-SYNTH-0101,Varanasi Municipal Engineering Cell (Demo) Unit-1,Completed,428772.68,435252.75,435252.75,423634.91,100.0,2024-05-28,2024-07-03,2024-08-04,2024-08-22,2024-11-26,2024-12-22,25.276099,82.91133,2024-09-16,Good,Junior Engineer - Zilla Parishad (Demo),1,4,5,False,,,,True
MPLAD-WRK-009284,Punjab,Ludhiana,Ludhiana Parliamentary Constituency,MP-RAJ-DEMO-048,Rajya Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Jagraon Sector-14,Education Infrastructure,AGY-SYNTH-0111,Ludhiana Municipal Engineering Cell (Demo) Unit-1,In Progress,2125014.14,2024087.09,723802.59,646000.42,39.0,2024-08-04,2024-09-05,2024-10-09,2024-10-29,2025-05-04,,30.914939,75.903302,2024-11-26,Excellent,Sub-Divisional Officer (Demo),1,5,3,False,,,,True
MPLAD-WRK-009285,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,MP-LOK-DEMO-046,Lok Sabha (Demo),Installation of High-Mast Solar Street Lighting System across Public Squares in Dibrugarh East Sector-10,Renewable & Solar Energy,AGY-SYNTH-0179,Dibrugarh Municipal Engineering Cell (Demo) Unit-4,Completed,388241.26,382099.75,382099.75,380477.52,100.0,2023-11-13,2024-01-09,2024-01-30,2024-02-10,2024-06-03,2024-07-14,27.458176,94.958108,2024-07-11,Satisfactory,Technical Auditor - State Quality Monitor (Demo),3,4,7,False,,,,True
MPLAD-WRK-009286,Madhya Pradesh,Indore,Indore Parliamentary Constituency,MP-LOK-DEMO-038,Lok Sabha (Demo),Construction of Over-Head Water Storage Tank and Distribution Pipeline in Mhow Sector-2,Drinking Water,AGY-SYNTH-0226,Indore State Sports Infrastructure Authority (Demo) Unit-1,In Progress,558153.12,547340.11,297696.34,261771.92,58.4,2025-01-27,2025-03-11,2025-04-09,2025-05-05,2025-11-23,,22.720702,75.78465,2025-06-13,Satisfactory,Sub-Divisional Officer (Demo),1,5,6,False,,,,True
MPLAD-WRK-009287,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Installation of Solar-Powered Cold Storage Unit for Agri-Farmers at Ramganj Mandi Sector-4,Renewable & Solar Energy,AGY-SYNTH-0016,Kota Municipal Engineering Cell (Demo) Unit-1,Completed,964049.96,920811.7,920811.7,907901.62,100.0,2022-10-15,2022-11-04,2022-12-07,2022-12-28,2023-05-14,2023-05-05,25.185388,75.884358,2023-05-26,Excellent,District Planning Officer (Demo),3,3,6,False,,,,True
MPLAD-WRK-009288,Uttar Pradesh,Kanpur Nagar,Kanpur Parliamentary Constituency,MP-RAJ-DEMO-018,Rajya Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Kanpur Central Sector-13 to Kalyanpur Village-7,Drinking Water,AGY-SYNTH-0168,Kanpur Nagar Public Works Dept (Demo) Unit-3,Work Order Issued,252724.16,245943.5,36891.53,18445.76,0.0,2024-01-03,2024-02-14,2024-03-17,2024-04-11,2024-07-27,,26.449526,80.375622,,,,0,1,1,False,,,,True
MPLAD-WRK-009289,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Installation of RO Clean Drinking Water Plant at Ladpura Sector-3,Drinking Water,AGY-SYNTH-0013,Kota Water Supply & Sanitation Board (Demo) Unit-3,Completed,556191.01,551610.19,551610.19,541043.09,100.0,2024-07-27,2024-09-07,2024-10-02,2024-10-21,2025-03-03,2025-04-11,25.253428,75.879575,2025-03-22,Excellent,Assistant Executive Engineer - Rural Works (Demo),3,4,5,False,,,,True
MPLAD-WRK-009290,Odisha,Khordha,Bhubaneswar Parliamentary Constituency,MP-LOK-DEMO-049,Lok Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Bhubaneswar Central Sector-10 to Jatni Village-21,Drinking Water,AGY-SYNTH-0040,Khordha Municipal Engineering Cell (Demo) Unit-5,Completed,762853.47,735226.54,735226.54,720257.09,100.0,2023-07-01,2023-08-24,2023-10-01,2023-10-14,2024-01-21,2024-02-21,20.357395,85.840602,2024-03-20,Satisfactory,Technical Auditor - State Quality Monitor (Demo),3,4,7,False,,,,True
MPLAD-WRK-009291,Madhya Pradesh,Indore,Indore Parliamentary Constituency,MP-LOK-DEMO-038,Lok Sabha (Demo),Construction of Modern Crematorium / Burial Ground Amenities with Shed at Sanwer Sector-14,Community Infrastructure & Halls,AGY-SYNTH-0088,Indore Municipal Engineering Cell (Demo) Unit-3,Work Order Issued,2573572.85,2584351.32,387652.7,193826.35,0.0,2023-05-01,2023-05-18,2023-06-06,2023-06-30,2024-03-30,,22.792066,75.909618,,,,0,1,1,False,,,,True
MPLAD-WRK-009292,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Parliamentary Constituency,MP-LOK-DEMO-009,Lok Sabha (Demo),Construction of Concrete Cement (CC) Road and RCC Drainage from Tiruchirappalli East Sector-5 to Srirangam Village-22,"Roads, Pathways & Bridges",AGY-SYNTH-0141,Tiruchirappalli Public Works Dept (Demo) Unit-1,Sanctioned,4097780.79,3952879.47,0.0,0.0,0.0,2023-12-05,2024-01-31,2024-03-03,2024-03-17,2025-03-06,,10.854608,78.704623,,,,0,0,0,False,,,,True
